Listening on COM7 @ 460800...
Press Ctrl+C to stop

[AUDIO] seq=60 | pcg[0]=    -936 pcg[31]=    6571 | total=151 | crc_err=0
[BIO] seq=60 | ir[0]=     463 ecg[0]=     0 | total=151 | crc_err=0
[AUDIO] seq=61 | pcg[0]=    4692 pcg[31]=    2207 | total=152 | crc_err=0
[BIO] seq=61 | ir[0]=     463 ecg[0]=  3312 | total=152 | crc_err=0
[AUDIO] seq=62 | pcg[0]=    -299 pcg[31]=   -5220 | total=153 | crc_err=0
[BIO] seq=62 | ir[0]=     254 ecg[0]=  2648 | total=153 | crc_err=0
[AUDIO] seq=63 | pcg[0]=     517 pcg[31]=    -602 | total=154 | crc_err=0
[BIO] seq=63 | ir[0]=     210 ecg[0]=     0 | total=154 | crc_err=0
[AUDIO] seq=64 | pcg[0]=    3656 pcg[31]=    1316 | total=155 | crc_err=0
[BIO] seq=64 | ir[0]=     298 ecg[0]=  3920 | total=155 | crc_err=0
[AUDIO] seq=65 | pcg[0]=    3511 pcg[31]=    3986 | total=156 | crc_err=0
[BIO] seq=65 | ir[0]=     319 ecg[0]=     0 | total=156 | crc_err=0
[AUDIO] seq=66 | pcg[0]=   -1604 pcg[31]=   -1511 | total=157 | crc_err=0
[BIO] seq=66 | ir[0]=     314 ecg[0]=  3424 | total=157 | crc_err=0
[AUDIO] seq=67 | pcg[0]=   -2441 pcg[31]=   -2086 | total=158 | crc_err=0
[BIO] seq=67 | ir[0]=     191 ecg[0]=  3424 | total=158 | crc_err=0
[AUDIO] seq=68 | pcg[0]=   -1093 pcg[31]=    3554 | total=159 | crc_err=0
[BIO] seq=68 | ir[0]=     461 ecg[0]=     0 | total=159 | crc_err=0
[AUDIO] seq=69 | pcg[0]=    1936 pcg[31]=   -2044 | total=160 | crc_err=0
[BIO] seq=69 | ir[0]=     308 ecg[0]=  3936 | total=160 | crc_err=0
[AUDIO] seq=70 | pcg[0]=     532 pcg[31]=   -3748 | total=161 | crc_err=0
[BIO] seq=70 | ir[0]=     294 ecg[0]=     0 | total=161 | crc_err=0
[AUDIO] seq=71 | pcg[0]=   -4529 pcg[31]=     703 | total=162 | crc_err=0
[BIO] seq=71 | ir[0]=     303 ecg[0]=  3440 | total=162 | crc_err=0
[AUDIO] seq=72 | pcg[0]=       6 pcg[31]=    3028 | total=163 | crc_err=0
[BIO] seq=72 | ir[0]=     404 ecg[0]=  2512 | total=163 | crc_err=0
[AUDIO] seq=73 | pcg[0]=    6157 pcg[31]=    5628 | total=164 | crc_err=0
[BIO] seq=73 | ir[0]=     504 ecg[0]=     0 | total=164 | crc_err=0
[AUDIO] seq=74 | pcg[0]=    6521 pcg[31]=    2029 | total=165 | crc_err=0
[BIO] seq=74 | ir[0]=     400 ecg[0]=  3936 | total=165 | crc_err=0
[AUDIO] seq=75 | pcg[0]=   -1025 pcg[31]=    -856 | total=166 | crc_err=0
[BIO] seq=75 | ir[0]=     191 ecg[0]=     0 | total=166 | crc_err=0
[AUDIO] seq=76 | pcg[0]=    1565 pcg[31]=    -628 | total=167 | crc_err=0
[BIO] seq=76 | ir[0]=     266 ecg[0]=  3508 | total=167 | crc_err=0
[AUDIO] seq=77 | pcg[0]=    3141 pcg[31]=   -2073 | total=168 | crc_err=0
[BIO] seq=77 | ir[0]=     262 ecg[0]=  2408 | total=168 | crc_err=0
[AUDIO] seq=78 | pcg[0]=    1954 pcg[31]=   -2167 | total=169 | crc_err=0
[BIO] seq=78 | ir[0]=     462 ecg[0]=   108 | total=169 | crc_err=0
[AUDIO] seq=79 | pcg[0]=   -7191 pcg[31]=   -6740 | total=170 | crc_err=0
[BIO] seq=79 | ir[0]=     471 ecg[0]=  3936 | total=170 | crc_err=0
[AUDIO] seq=80 | pcg[0]=   -3327 pcg[31]=     308 | total=171 | crc_err=0
[BIO] seq=80 | ir[0]=     232 ecg[0]=     0 | total=171 | crc_err=0
[AUDIO] seq=81 | pcg[0]=    7160 pcg[31]=    6080 | total=172 | crc_err=0
[BIO] seq=81 | ir[0]=     186 ecg[0]=  3552 | total=172 | crc_err=0
[AUDIO] seq=82 | pcg[0]=    6305 pcg[31]=    4033 | total=173 | crc_err=0
[BIO] seq=82 | ir[0]=     242 ecg[0]=  2330 | total=173 | crc_err=0
[AUDIO] seq=83 | pcg[0]=    -203 pcg[31]=   -5760 | total=174 | crc_err=0
[BIO] seq=83 | ir[0]=     277 ecg[0]=   144 | total=174 | crc_err=0
[AUDIO] seq=84 | pcg[0]=   -7964 pcg[31]=  -32348 | total=175 | crc_err=0
[BIO] seq=84 | ir[0]=     306 ecg[0]=  3952 | total=175 | crc_err=0
[AUDIO] seq=85 | pcg[0]=    1111 pcg[31]=    3684 | total=176 | crc_err=0
[BIO] seq=85 | ir[0]=     449 ecg[0]=     0 | total=176 | crc_err=0
[AUDIO] seq=86 | pcg[0]=    4700 pcg[31]=    1406 | total=177 | crc_err=0
[BIO] seq=86 | ir[0]=     484 ecg[0]=  3584 | total=177 | crc_err=0
[AUDIO] seq=87 | pcg[0]=    5525 pcg[31]=   -4445 | total=178 | crc_err=0
[BIO] seq=87 | ir[0]=     245 ecg[0]=  2224 | total=178 | crc_err=0
[AUDIO] seq=88 | pcg[0]=   -4375 pcg[31]=   -5710 | total=179 | crc_err=0
[BIO] seq=88 | ir[0]=     257 ecg[0]=   224 | total=179 | crc_err=0
[AUDIO] seq=89 | pcg[0]=    -657 pcg[31]=    4535 | total=180 | crc_err=0
[BIO] seq=89 | ir[0]=     315 ecg[0]=  3940 | total=180 | crc_err=0
[AUDIO] seq=90 | pcg[0]=    1669 pcg[31]=    1343 | total=181 | crc_err=0
[BIO] seq=90 | ir[0]=     390 ecg[0]=     0 | total=181 | crc_err=0
[AUDIO] seq=91 | pcg[0]=     -70 pcg[31]=   -4241 | total=182 | crc_err=0
[BIO] seq=91 | ir[0]=     518 ecg[0]=  3648 | total=182 | crc_err=0
[AUDIO] seq=92 | pcg[0]=   -2432 pcg[31]=   -8658 | total=183 | crc_err=0
[BIO] seq=92 | ir[0]=     350 ecg[0]=  2032 | total=183 | crc_err=0
[AUDIO] seq=93 | pcg[0]=    -429 pcg[31]=      51 | total=184 | crc_err=0
[BIO] seq=93 | ir[0]=     183 ecg[0]=   309 | total=184 | crc_err=0
[AUDIO] seq=94 | pcg[0]=    2477 pcg[31]=    3810 | total=185 | crc_err=0
[BIO] seq=94 | ir[0]=     262 ecg[0]=  3816 | total=185 | crc_err=0
[AUDIO] seq=95 | pcg[0]=     181 pcg[31]=     495 | total=186 | crc_err=0
[BIO] seq=95 | ir[0]=     502 ecg[0]=     0 | total=186 | crc_err=0
[AUDIO] seq=96 | pcg[0]=   -1545 pcg[31]=   -4041 | total=187 | crc_err=0
[BIO] seq=96 | ir[0]=     502 ecg[0]=  3776 | total=187 | crc_err=0
[AUDIO] seq=97 | pcg[0]=   -3051 pcg[31]=    4043 | total=188 | crc_err=0
[BIO] seq=97 | ir[0]=     404 ecg[0]=  2088 | total=188 | crc_err=0
[AUDIO] seq=98 | pcg[0]=    3277 pcg[31]=    2195 | total=189 | crc_err=0
[BIO] seq=98 | ir[0]=     192 ecg[0]=   401 | total=189 | crc_err=0
[AUDIO] seq=99 | pcg[0]=    -113 pcg[31]=    -686 | total=190 | crc_err=0
[BIO] seq=99 | ir[0]=     264 ecg[0]=  3936 | total=190 | crc_err=0
[AUDIO] seq=100 | pcg[0]=   -6937 pcg[31]=   -2101 | total=191 | crc_err=0
[BIO] seq=100 | ir[0]=     251 ecg[0]=     0 | total=191 | crc_err=0
[AUDIO] seq=101 | pcg[0]=   -2918 pcg[31]=    2037 | total=192 | crc_err=0
[BIO] seq=101 | ir[0]=     303 ecg[0]=  3664 | total=192 | crc_err=0
[AUDIO] seq=102 | pcg[0]=    2565 pcg[31]=    1971 | total=193 | crc_err=0
[BIO] seq=102 | ir[0]=     398 ecg[0]=  2000 | total=193 | crc_err=0
[AUDIO] seq=103 | pcg[0]=    2003 pcg[31]=    1248 | total=194 | crc_err=0
[BIO] seq=103 | ir[0]=     530 ecg[0]=   506 | total=194 | crc_err=0
[AUDIO] seq=104 | pcg[0]=    -177 pcg[31]=   -6440 | total=195 | crc_err=0
[BIO] seq=104 | ir[0]=     276 ecg[0]=  3988 | total=195 | crc_err=0
[AUDIO] seq=105 | pcg[0]=    -741 pcg[31]=   -2226 | total=196 | crc_err=0
[BIO] seq=105 | ir[0]=     276 ecg[0]=     0 | total=196 | crc_err=0
[AUDIO] seq=106 | pcg[0]=    -784 pcg[31]=    2312 | total=197 | crc_err=0
[BIO] seq=106 | ir[0]=     269 ecg[0]=  3736 | total=197 | crc_err=0
[AUDIO] seq=107 | pcg[0]=    3735 pcg[31]=    3050 | total=198 | crc_err=0
[BIO] seq=107 | ir[0]=     334 ecg[0]=  1944 | total=198 | crc_err=0
[AUDIO] seq=108 | pcg[0]=   -1736 pcg[31]=   -2383 | total=199 | crc_err=0
[BIO] seq=108 | ir[0]=     486 ecg[0]=   514 | total=199 | crc_err=0
[AUDIO] seq=109 | pcg[0]=   -3139 pcg[31]=   -1683 | total=200 | crc_err=0
[BIO] seq=109 | ir[0]=     461 ecg[0]=  3936 | total=200 | crc_err=0
[AUDIO] seq=110 | pcg[0]=    -852 pcg[31]=     484 | total=201 | crc_err=0
[BIO] seq=110 | ir[0]=     252 ecg[0]=     0 | total=201 | crc_err=0
[AUDIO] seq=111 | pcg[0]=    3439 pcg[31]=   -1003 | total=202 | crc_err=0
[BIO] seq=111 | ir[0]=     230 ecg[0]=  3728 | total=202 | crc_err=0
[AUDIO] seq=112 | pcg[0]=   -2562 pcg[31]=   -4287 | total=203 | crc_err=0
[BIO] seq=112 | ir[0]=     297 ecg[0]=  1874 | total=203 | crc_err=0
[AUDIO] seq=113 | pcg[0]=     -91 pcg[31]=      60 | total=204 | crc_err=0
[BIO] seq=113 | ir[0]=     513 ecg[0]=   614 | total=204 | crc_err=0
[AUDIO] seq=114 | pcg[0]=    -204 pcg[31]=    1680 | total=205 | crc_err=0
[BIO] seq=114 | ir[0]=     513 ecg[0]=  3936 | total=205 | crc_err=0
[AUDIO] seq=115 | pcg[0]=     867 pcg[31]=    4093 | total=206 | crc_err=0
[BIO] seq=115 | ir[0]=     349 ecg[0]=     0 | total=206 | crc_err=0
[AUDIO] seq=116 | pcg[0]=   -2039 pcg[31]=   -3802 | total=207 | crc_err=0
[BIO] seq=116 | ir[0]=     183 ecg[0]=  3744 | total=207 | crc_err=0
[AUDIO] seq=117 | pcg[0]=   -1464 pcg[31]=    -937 | total=208 | crc_err=0
[BIO] seq=117 | ir[0]=     254 ecg[0]=  1828 | total=208 | crc_err=0
[AUDIO] seq=118 | pcg[0]=    1825 pcg[31]=     -13 | total=209 | crc_err=0
[BIO] seq=118 | ir[0]=     278 ecg[0]=   661 | total=209 | crc_err=0
[AUDIO] seq=119 | pcg[0]=    1494 pcg[31]=    4845 | total=210 | crc_err=0
[BIO] seq=119 | ir[0]=     309 ecg[0]=  3920 | total=210 | crc_err=0
[AUDIO] seq=120 | pcg[0]=   -3143 pcg[31]=   21170 | total=211 | crc_err=0
[BIO] seq=120 | ir[0]=     387 ecg[0]=     0 | total=211 | crc_err=0
[AUDIO] seq=121 | pcg[0]=   -3563 pcg[31]=    2071 | total=212 | crc_err=0
[BIO] seq=121 | ir[0]=     504 ecg[0]=  3792 | total=212 | crc_err=0
[AUDIO] seq=122 | pcg[0]=    4180 pcg[31]=   -1474 | total=213 | crc_err=0
[BIO] seq=122 | ir[0]=     221 ecg[0]=  1748 | total=213 | crc_err=0
[AUDIO] seq=123 | pcg[0]=    6982 pcg[31]=     723 | total=214 | crc_err=0
[BIO] seq=123 | ir[0]=     286 ecg[0]=   752 | total=214 | crc_err=0
[AUDIO] seq=124 | pcg[0]=    2439 pcg[31]=   -1268 | total=215 | crc_err=0
[BIO] seq=124 | ir[0]=     281 ecg[0]=  3940 | total=215 | crc_err=0
[AUDIO] seq=125 | pcg[0]=   -5679 pcg[31]=     268 | total=216 | crc_err=0
[BIO] seq=125 | ir[0]=     348 ecg[0]=     0 | total=216 | crc_err=0
[AUDIO] seq=126 | pcg[0]=   -2528 pcg[31]=    -520 | total=217 | crc_err=0
[BIO] seq=126 | ir[0]=     493 ecg[0]=  3792 | total=217 | crc_err=0
[AUDIO] seq=127 | pcg[0]=    2257 pcg[31]=    1011 | total=218 | crc_err=0
[BIO] seq=127 | ir[0]=     417 ecg[0]=  1664 | total=218 | crc_err=0
[AUDIO] seq=128 | pcg[0]=    3664 pcg[31]=   -3171 | total=219 | crc_err=0
[BIO] seq=128 | ir[0]=     202 ecg[0]=   852 | total=219 | crc_err=0
[AUDIO] seq=129 | pcg[0]=   -1891 pcg[31]=   -2086 | total=220 | crc_err=0
[BIO] seq=129 | ir[0]=     256 ecg[0]=  3920 | total=220 | crc_err=0
[AUDIO] seq=130 | pcg[0]=   -1257 pcg[31]=     685 | total=221 | crc_err=0
[BIO] seq=130 | ir[0]=     457 ecg[0]=     0 | total=221 | crc_err=0
[AUDIO] seq=131 | pcg[0]=    -597 pcg[31]=    -407 | total=222 | crc_err=0
[BIO] seq=131 | ir[0]=     457 ecg[0]=  3704 | total=222 | crc_err=0
[AUDIO] seq=132 | pcg[0]=    3420 pcg[31]=    -737 | total=223 | crc_err=0
[BIO] seq=132 | ir[0]=     455 ecg[0]=  1594 | total=223 | crc_err=0
[AUDIO] seq=133 | pcg[0]=     342 pcg[31]=   -1779 | total=224 | crc_err=0
[BIO] seq=133 | ir[0]=     255 ecg[0]=   872 | total=224 | crc_err=0
[AUDIO] seq=134 | pcg[0]=     765 pcg[31]=    1311 | total=225 | crc_err=0
[BIO] seq=134 | ir[0]=     211 ecg[0]=  3928 | total=225 | crc_err=0
[AUDIO] seq=135 | pcg[0]=    1680 pcg[31]=     286 | total=226 | crc_err=0
[BIO] seq=135 | ir[0]=     313 ecg[0]=    60 | total=226 | crc_err=0
[AUDIO] seq=136 | pcg[0]=   -2490 pcg[31]=    2605 | total=227 | crc_err=0
[BIO] seq=136 | ir[0]=     287 ecg[0]=  3848 | total=227 | crc_err=0
[AUDIO] seq=137 | pcg[0]=   -1451 pcg[31]=    -445 | total=228 | crc_err=0
[BIO] seq=137 | ir[0]=     320 ecg[0]=  1556 | total=228 | crc_err=0
[AUDIO] seq=138 | pcg[0]=     532 pcg[31]=    1524 | total=229 | crc_err=0
[BIO] seq=138 | ir[0]=     461 ecg[0]=  1032 | total=229 | crc_err=0
[AUDIO] seq=139 | pcg[0]=    2568 pcg[31]=    -194 | total=230 | crc_err=0
[BIO] seq=139 | ir[0]=     259 ecg[0]=  3880 | total=230 | crc_err=0
[AUDIO] seq=140 | pcg[0]=    3121 pcg[31]=   -2762 | total=231 | crc_err=0
[BIO] seq=140 | ir[0]=     259 ecg[0]=     0 | total=231 | crc_err=0
[AUDIO] seq=141 | pcg[0]=     494 pcg[31]=    -783 | total=232 | crc_err=0
[BIO] seq=141 | ir[0]=     286 ecg[0]=  3848 | total=232 | crc_err=0
[AUDIO] seq=142 | pcg[0]=   -1221 pcg[31]=    3225 | total=233 | crc_err=0
[BIO] seq=142 | ir[0]=     302 ecg[0]=  1460 | total=233 | crc_err=0
[AUDIO] seq=143 | pcg[0]=    -257 pcg[31]=    4226 | total=234 | crc_err=0
[BIO] seq=143 | ir[0]=     397 ecg[0]=  1098 | total=234 | crc_err=0
[AUDIO] seq=144 | pcg[0]=    -378 pcg[31]=   -2289 | total=235 | crc_err=0
[BIO] seq=144 | ir[0]=     514 ecg[0]=  3936 | total=235 | crc_err=0
[AUDIO] seq=145 | pcg[0]=   -3782 pcg[31]=   -1773 | total=236 | crc_err=0
[BIO] seq=145 | ir[0]=     388 ecg[0]=     0 | total=236 | crc_err=0
[AUDIO] seq=146 | pcg[0]=    2183 pcg[31]=   -1788 | total=237 | crc_err=0
[BIO] seq=146 | ir[0]=     218 ecg[0]=  3880 | total=237 | crc_err=0
[AUDIO] seq=147 | pcg[0]=    4315 pcg[31]=    1425 | total=238 | crc_err=0
[BIO] seq=147 | ir[0]=     246 ecg[0]=  1394 | total=238 | crc_err=0
[AUDIO] seq=148 | pcg[0]=    -371 pcg[31]=   -2342 | total=239 | crc_err=0
[BIO] seq=148 | ir[0]=     458 ecg[0]=  1192 | total=239 | crc_err=0
[AUDIO] seq=149 | pcg[0]=   -2562 pcg[31]=    1022 | total=240 | crc_err=0
[BIO] seq=149 | ir[0]=     458 ecg[0]=  3960 | total=240 | crc_err=0
[AUDIO] seq=150 | pcg[0]=    -216 pcg[31]=    2075 | total=241 | crc_err=0
[BIO] seq=150 | ir[0]=     460 ecg[0]=     0 | total=241 | crc_err=0
[AUDIO] seq=151 | pcg[0]=    4242 pcg[31]=   -1588 | total=242 | crc_err=0
[BIO] seq=151 | ir[0]=     207 ecg[0]=  3896 | total=242 | crc_err=0
[AUDIO] seq=152 | pcg[0]=    -521 pcg[31]=   -3362 | total=243 | crc_err=0
[BIO] seq=152 | ir[0]=     234 ecg[0]=  1322 | total=243 | crc_err=0
[AUDIO] seq=153 | pcg[0]=   -1767 pcg[31]=    3714 | total=244 | crc_err=0
[BIO] seq=153 | ir[0]=     263 ecg[0]=  1236 | total=244 | crc_err=0
[AUDIO] seq=154 | pcg[0]=    1014 pcg[31]=    7120 | total=245 | crc_err=0
[BIO] seq=154 | ir[0]=     317 ecg[0]=  3928 | total=245 | crc_err=0
[AUDIO] seq=155 | pcg[0]=    2266 pcg[31]=   -3045 | total=246 | crc_err=0
[BIO] seq=155 | ir[0]=     407 ecg[0]=     0 | total=246 | crc_err=0
[AUDIO] seq=156 | pcg[0]=   -5974 pcg[31]=   -2806 | total=247 | crc_err=0
[BIO] seq=156 | ir[0]=     515 ecg[0]=  3896 | total=247 | crc_err=0
[AUDIO] seq=157 | pcg[0]=   -3868 pcg[31]=    -251 | total=248 | crc_err=0
[BIO] seq=157 | ir[0]=     214 ecg[0]=  1292 | total=248 | crc_err=0
[AUDIO] seq=158 | pcg[0]=    3359 pcg[31]=    3322 | total=249 | crc_err=0
[BIO] seq=158 | ir[0]=     292 ecg[0]=  1332 | total=249 | crc_err=0
[AUDIO] seq=159 | pcg[0]=    2494 pcg[31]=   -3327 | total=250 | crc_err=0
[BIO] seq=159 | ir[0]=     292 ecg[0]=  3968 | total=250 | crc_err=0
[AUDIO] seq=160 | pcg[0]=   -4140 pcg[31]=   -1282 | total=251 | crc_err=0
[BIO] seq=160 | ir[0]=     370 ecg[0]=     0 | total=251 | crc_err=0
[AUDIO] seq=161 | pcg[0]=    -246 pcg[31]=    2926 | total=252 | crc_err=0
[BIO] seq=161 | ir[0]=     497 ecg[0]=  3936 | total=252 | crc_err=0
[AUDIO] seq=162 | pcg[0]=    1757 pcg[31]=    3627 | total=253 | crc_err=0
[BIO] seq=162 | ir[0]=     416 ecg[0]=  1192 | total=253 | crc_err=0
[AUDIO] seq=163 | pcg[0]=    5084 pcg[31]=   -4407 | total=254 | crc_err=0
[BIO] seq=163 | ir[0]=     164 ecg[0]=  1444 | total=254 | crc_err=0
[AUDIO] seq=164 | pcg[0]=   -1568 pcg[31]=   -1801 | total=255 | crc_err=0
[BIO] seq=164 | ir[0]=     220 ecg[0]=  3952 | total=255 | crc_err=0
[AUDIO] seq=165 | pcg[0]=    2783 pcg[31]=    1779 | total=256 | crc_err=0
[BIO] seq=165 | ir[0]=     291 ecg[0]=     0 | total=256 | crc_err=0
[AUDIO] seq=166 | pcg[0]=     891 pcg[31]=    4282 | total=257 | crc_err=0
[BIO] seq=166 | ir[0]=     464 ecg[0]=  3920 | total=257 | crc_err=0
[AUDIO] seq=167 | pcg[0]=   -2484 pcg[31]=   -3698 | total=258 | crc_err=0
[BIO] seq=167 | ir[0]=     449 ecg[0]=  1148 | total=258 | crc_err=0
[AUDIO] seq=168 | pcg[0]=   -2247 pcg[31]=    -884 | total=259 | crc_err=0
[BIO] seq=168 | ir[0]=     209 ecg[0]=  1476 | total=259 | crc_err=0
[AUDIO] seq=169 | pcg[0]=    3076 pcg[31]=    2731 | total=260 | crc_err=0
[BIO] seq=169 | ir[0]=     239 ecg[0]=  3944 | total=260 | crc_err=0
[AUDIO] seq=170 | pcg[0]=    8121 pcg[31]=    -338 | total=261 | crc_err=0
[BIO] seq=170 | ir[0]=     259 ecg[0]=     0 | total=261 | crc_err=0
[AUDIO] seq=171 | pcg[0]=   -3769 pcg[31]=   -1122 | total=262 | crc_err=0
[BIO] seq=171 | ir[0]=     303 ecg[0]=  3908 | total=262 | crc_err=0
[AUDIO] seq=172 | pcg[0]=   -5571 pcg[31]=    2637 | total=263 | crc_err=0
[BIO] seq=172 | ir[0]=     356 ecg[0]=  1002 | total=263 | crc_err=0
[AUDIO] seq=173 | pcg[0]=     744 pcg[31]=    4728 | total=264 | crc_err=0
[BIO] seq=173 | ir[0]=     452 ecg[0]=  1568 | total=264 | crc_err=0
[AUDIO] seq=174 | pcg[0]=    7359 pcg[31]=   -3116 | total=265 | crc_err=0
[BIO] seq=174 | ir[0]=     266 ecg[0]=  4092 | total=265 | crc_err=0
[AUDIO] seq=175 | pcg[0]=   -3623 pcg[31]=   -6909 | total=266 | crc_err=0
[BIO] seq=175 | ir[0]=     266 ecg[0]=     0 | total=266 | crc_err=0
[AUDIO] seq=176 | pcg[0]=    -868 pcg[31]=     707 | total=267 | crc_err=0
[BIO] seq=176 | ir[0]=     293 ecg[0]=  3960 | total=267 | crc_err=0
[AUDIO] seq=177 | pcg[0]=    3367 pcg[31]=    6772 | total=268 | crc_err=0
[BIO] seq=177 | ir[0]=     346 ecg[0]=  1029 | total=268 | crc_err=0
[AUDIO] seq=178 | pcg[0]=    -419 pcg[31]=   -1650 | total=269 | crc_err=0
[BIO] seq=178 | ir[0]=     414 ecg[0]=  1568 | total=269 | crc_err=0
[AUDIO] seq=179 | pcg[0]=   -5091 pcg[31]=   -3623 | total=270 | crc_err=0
[BIO] seq=179 | ir[0]=     492 ecg[0]=  3936 | total=270 | crc_err=0
[AUDIO] seq=180 | pcg[0]=   -1684 pcg[31]=    5413 | total=271 | crc_err=0
[BIO] seq=180 | ir[0]=     257 ecg[0]=     0 | total=271 | crc_err=0
[AUDIO] seq=181 | pcg[0]=    3600 pcg[31]=    2251 | total=272 | crc_err=0
[BIO] seq=181 | ir[0]=     196 ecg[0]=  3920 | total=272 | crc_err=0
[AUDIO] seq=182 | pcg[0]=   -1387 pcg[31]=   -5587 | total=273 | crc_err=0
[BIO] seq=182 | ir[0]=     280 ecg[0]=  1001 | total=273 | crc_err=0
[AUDIO] seq=183 | pcg[0]=   -7331 pcg[31]=    2250 | total=274 | crc_err=0
[BIO] seq=183 | ir[0]=     484 ecg[0]=  1692 | total=274 | crc_err=0
[AUDIO] seq=184 | pcg[0]=    1120 pcg[31]=    7092 | total=275 | crc_err=0
[BIO] seq=184 | ir[0]=     484 ecg[0]=  3952 | total=275 | crc_err=0
[AUDIO] seq=185 | pcg[0]=    3659 pcg[31]=   -1418 | total=276 | crc_err=0
[BIO] seq=185 | ir[0]=     344 ecg[0]=     0 | total=276 | crc_err=0
[AUDIO] seq=186 | pcg[0]=   -3386 pcg[31]=   -3814 | total=277 | crc_err=0
[BIO] seq=186 | ir[0]=     169 ecg[0]=  3904 | total=277 | crc_err=0
[AUDIO] seq=187 | pcg[0]=    -962 pcg[31]=    3079 | total=278 | crc_err=0
[BIO] seq=187 | ir[0]=     266 ecg[0]=   949 | total=278 | crc_err=0
[AUDIO] seq=188 | pcg[0]=    4497 pcg[31]=    6998 | total=279 | crc_err=0
[BIO] seq=188 | ir[0]=     268 ecg[0]=  1740 | total=279 | crc_err=0
[AUDIO] seq=189 | pcg[0]=    2061 pcg[31]=   -3726 | total=280 | crc_err=0
[BIO] seq=189 | ir[0]=     313 ecg[0]=  3952 | total=280 | crc_err=0
[AUDIO] seq=190 | pcg[0]=   -4415 pcg[31]=   -5036 | total=281 | crc_err=0
[BIO] seq=190 | ir[0]=     411 ecg[0]=     0 | total=281 | crc_err=0
[AUDIO] seq=191 | pcg[0]=     749 pcg[31]=    6629 | total=282 | crc_err=0
[BIO] seq=191 | ir[0]=     486 ecg[0]=  3912 | total=282 | crc_err=0
[AUDIO] seq=192 | pcg[0]=    2394 pcg[31]=   -1580 | total=283 | crc_err=0
[BIO] seq=192 | ir[0]=     278 ecg[0]=   884 | total=283 | crc_err=0
[AUDIO] seq=193 | pcg[0]=     192 pcg[31]=   -3333 | total=284 | crc_err=0
[BIO] seq=193 | ir[0]=     278 ecg[0]=  1824 | total=284 | crc_err=0
[AUDIO] seq=194 | pcg[0]=   -3156 pcg[31]=    -949 | total=285 | crc_err=0
[BIO] seq=194 | ir[0]=     288 ecg[0]=  3936 | total=285 | crc_err=0
[AUDIO] seq=195 | pcg[0]=     994 pcg[31]=    4984 | total=286 | crc_err=0
[BIO] seq=195 | ir[0]=     358 ecg[0]=     0 | total=286 | crc_err=0
[AUDIO] seq=196 | pcg[0]=    3236 pcg[31]=   -1064 | total=287 | crc_err=0
[BIO] seq=196 | ir[0]=     453 ecg[0]=     0 | total=287 | crc_err=0
[AUDIO] seq=197 | pcg[0]=   -3027 pcg[31]=   -4455 | total=288 | crc_err=0
[BIO] seq=197 | ir[0]=     395 ecg[0]=   822 | total=288 | crc_err=0
[AUDIO] seq=198 | pcg[0]=     375 pcg[31]=    -744 | total=289 | crc_err=0
[BIO] seq=198 | ir[0]=     253 ecg[0]=  1872 | total=289 | crc_err=0
[AUDIO] seq=199 | pcg[0]=    4669 pcg[31]=   -1557 | total=290 | crc_err=0
[BIO] seq=199 | ir[0]=     207 ecg[0]=  3940 | total=290 | crc_err=0
[AUDIO] seq=200 | pcg[0]=    -195 pcg[31]=   -2242 | total=291 | crc_err=0
[BIO] seq=200 | ir[0]=     311 ecg[0]=     0 | total=291 | crc_err=0
[AUDIO] seq=201 | pcg[0]=   -3243 pcg[31]=    -539 | total=292 | crc_err=0
[BIO] seq=201 | ir[0]=     468 ecg[0]=  3928 | total=292 | crc_err=0
[AUDIO] seq=202 | pcg[0]=   -3027 pcg[31]=    3339 | total=293 | crc_err=0
[BIO] seq=202 | ir[0]=     468 ecg[0]=   794 | total=293 | crc_err=0
[AUDIO] seq=203 | pcg[0]=    3597 pcg[31]=     686 | total=294 | crc_err=0
[BIO] seq=203 | ir[0]=     312 ecg[0]=  1898 | total=294 | crc_err=0
[AUDIO] seq=204 | pcg[0]=     847 pcg[31]=   -4613 | total=295 | crc_err=0
[BIO] seq=204 | ir[0]=     199 ecg[0]=  3952 | total=295 | crc_err=0
[AUDIO] seq=205 | pcg[0]=    -238 pcg[31]=      89 | total=296 | crc_err=0
[BIO] seq=205 | ir[0]=     261 ecg[0]=     0 | total=296 | crc_err=0
[AUDIO] seq=206 | pcg[0]=    1302 pcg[31]=    2561 | total=297 | crc_err=0
[BIO] seq=206 | ir[0]=     325 ecg[0]=  3920 | total=297 | crc_err=0
[AUDIO] seq=207 | pcg[0]=    3440 pcg[31]=    2408 | total=298 | crc_err=0
[BIO] seq=207 | ir[0]=     319 ecg[0]=   752 | total=298 | crc_err=0
[AUDIO] seq=208 | pcg[0]=   -6736 pcg[31]=   -3568 | total=299 | crc_err=0
[BIO] seq=208 | ir[0]=     454 ecg[0]=  1984 | total=299 | crc_err=0
[AUDIO] seq=209 | pcg[0]=   -3180 pcg[31]=   -2115 | total=300 | crc_err=0
[BIO] seq=209 | ir[0]=     504 ecg[0]=  3760 | total=300 | crc_err=0
[AUDIO] seq=210 | pcg[0]=    4255 pcg[31]=    1747 | total=301 | crc_err=0
[BIO] seq=210 | ir[0]=     289 ecg[0]=     0 | total=301 | crc_err=0
