ECG,IR,PCG
1225,36696,0
1564,36685,0
2069,36680,0
2704,36673,0
3396,36709,0
4080,36702,0
4095,36681,0
4095,36693,0
4095,36673,0
4095,36718,0
4095,36714,0
4095,36704,0
4095,36690,0
4064,36728,0
3792,36719,0
3380,36707,0
2896,36728,0
2432,36709,0
2064,36713,0
1800,36696,0
1698,36733,0
1744,36714,0
1932,36703,0
2242,36701,0
2632,36717,0
3044,36746,0
3456,36719,0
3816,36705,0
4028,36720,0
4080,36724,0
3984,36742,0
3704,36721,0
3217,36735,0
2656,36733,0
1952,36750,0
1232,36753,0
589,36736,0
96,36740,0
0,36722,0
0,36763,0
0,36762,0
216,36745,0
618,36737,0
1152,36732,0
1700,36743,0
2360,36768,0
2944,36757,0
3444,36755,0
3776,36761,0
3928,36753,0
3872,36775,0
3594,36782,0
3114,36752,0
2504,36769,0
1784,36744,0
1078,36780,0
438,36780,0
0,36757,0
0,36767,0
0,36749,0
0,36797,0
161,36781,0
545,36768,0
1048,36773,0
1648,36773,0
2290,36793,0
2888,36774,0
3393,36777,0
3738,36777,0
3892,36781,0
3840,36804,0
3520,36783,0
3054,36780,0
2444,36780,0
1737,36803,0
1050,36811,0
421,36789,0
0,36795,0
0,36775,0
0,36784,0
0,36774,0
230,36817,0
638,36792,0
1164,36794,0
1768,36794,0
2388,36787,0
2960,36821,0
3432,36791,0
3752,36808,0
3864,36786,0
3792,36820,0
3488,36831,0
3008,36799,0
2360,36811,0
1665,36779,0
980,36827,0
360,36821,0
0,36814,0
0,36810,0
0,36820,0
0,36829,0
265,36819,0
709,36822,0
1261,36826,0
1872,36810,0
2528,36840,0
3104,36820,0
3856,36846,0
3952,36818,0
3848,36839,0
3560,36826,0
3004,36811,0
2372,36839,0
1650,36816,0
944,36817,0
350,36819,0
0,36843,0
0,36849,0
0,36820,0
32,36820,0
340,36817,0
782,36856,0
1368,36850,0
1985,36827,0
2624,36837,0
3198,36801,0
3728,36851,0
4024,36859,0
4095,36830,0
3992,36838,0
3632,36811,0
3098,36857,0
2432,36835,0
1684,36832,0
979,36828,0
372,36852,0
0,36861,0
0,36839,0
0,36834,0
53,36867,0
384,36858,0
854,36854,0
1426,36829,0
2056,36858,0
2680,36831,0
3288,36866,0
3688,36866,0
3956,36847,0
4056,36850,0
3880,36832,0
3516,36867,0
2976,36849,0
2322,36830,0
1616,36845,0
930,36833,0
361,36867,0
0,36844,0
0,36846,0
0,36839,0
93,36866,0
462,36871,0
962,36847,0
1572,36848,0
2228,36830,0
2872,36869,0
3448,36880,0
3840,36857,0
4084,36858,0
4095,36841,0
3944,36871,0
3584,36852,0
2952,36867,0
2272,36856,0
1556,36872,0
880,36865,0
327,36864,0
0,36851,0
0,36859,0
0,36841,0
131,36876,0
512,36886,0
1016,36858,0
1618,36865,0
2256,36854,0
2892,36890,0
3436,36870,0
3848,36868,0
4064,36870,0
4068,36862,0
3876,36887,0
3472,36880,0
2956,36872,0
2250,36872,0
1512,36873,0
824,36895,0
258,36875,0
0,36876,0
0,36869,0
0,36882,0
162,36909,0
566,36880,0
1089,36879,0
1713,36877,0
2328,36887,0
2976,36868,0
3504,36883,0
3896,36900,0
4072,36898,0
4064,36874,0
3848,36854,0
3432,36888,0
2836,36897,0
2148,36866,0
1432,36865,0
801,36844,0
245,36881,0
0,36881,0
0,36850,0
0,36847,0
240,36839,0
627,36873,0
1168,36854,0
1790,36843,0
2482,36845,0
3106,36824,0
3656,36848,0
4036,36832,0
4095,36834,0
4095,36819,0
3925,36817,0
3440,36834,0
2836,36808,0
2160,36801,0
1434,36786,0
784,36804,0
279,36806,0
0,36796,0
0,36775,0
12,36780,0
292,36791,0
723,36746,0
1282,36785,0
1932,36761,0
2572,36739,0
3184,36737,0
3700,36748,0
4044,36757,0
4092,36727,0
4068,36717,0
3839,36703,0
3396,36731,0
2794,36729,0
2128,36697,0
1416,36693,0
780,36665,0
281,36701,0
0,36678,0
0,36665,0
17,36664,0
328,36659,0
802,36679,0
1393,36641,0
2040,36639,0
2710,36623,0
3340,36638,0
3832,36647,0
4095,36617,0
4095,36619,0
4080,36614,0
3824,36622,0
3360,36601,0
2748,36603,0
2064,36579,0
1362,36591,0
744,36568,0
274,36592,0
0,36594,0
0,36566,0
69,36560,0
385,36532,0
859,36572,0
1448,36568,0
2084,36532,0
2736,36544,0
3344,36517,0
3820,36548,0
4088,36539,0
4095,36512,0
4095,36518,0
3856,36506,0
3336,36531,0
2706,36509,0
1996,36506,0
1281,36491,0
664,36520,0
200,36524,0
0,36481,0
0,36499,0
75,36473,0
434,36508,0
928,36485,0
1526,36468,0
2178,36489,0
2840,36472,0
3424,36466,0
3944,36496,0
4094,36485,0
4095,36471,0
4040,36468,0
3728,36454,0
3336,36488,0
2584,36479,0
1886,36460,0
1221,36463,0
609,36483,0
162,36480,0
0,36462,0
0,36454,0
122,36449,0
458,36464,0
982,36479,0
1596,36451,0
2264,36452,0
2930,36443,0
3544,36468,0
4008,36479,0
4095,36450,0
4095,36450,0
4052,36436,0
3704,36475,0
3224,36468,0
2524,36469,0
1816,36456,0
1120,36447,0
538,36466,0
118,36465,0
0,36476,0
0,36468,0
122,36453,0
492,36461,0
997,36443,0
1596,36489,0
2244,36487,0
2896,36453,0
3472,36460,0
3908,36451,0
4095,36483,0
4088,36482,0
4056,36463,0
3644,36459,0
3152,36446,0
2512,36490,0
1792,36469,0
1088,36461,0
513,36472,0
103,36469,0
0,36496,0
0,36462,0
190,36473,0
535,36478,0
1085,36473,0
1708,36491,0
2392,36478,0
2996,36474,0
3556,36456,0
3988,36473,0
4094,36481,0
4088,36501,0
3972,36500,0
3600,36488,0
3056,36490,0
2392,36478,0
1684,36509,0
1010,36503,0
460,36492,0
72,36492,0
0,36500,0
0,36527,0
179,36488,0
586,36495,0
1122,36499,0
1772,36527,0
2402,36521,0
3096,36498,0
3664,36510,0
4080,36493,0
4095,36524,0
4095,36521,0
4009,36504,0
3624,36520,0
2992,36496,0
2340,36539,0
1633,36523,0
958,36517,0
55,36587,0
0,36530,0
0,36537,0
245,36537,0
666,36531,0
1209,36527,0
1834,36523,0
2520,36558,0
3120,36555,0
3664,36534,0
4040,36535,0
4094,36527,0
4088,36567,0
3904,36573,0
3504,36552,0
2922,36552,0
2258,36527,0
1552,36575,0
902,36577,0
387,36544,0
26,36555,0
0,36551,0
0,36586,0
266,36567,0
719,36566,0
1290,36567,0
1946,36579,0
2600,36590,0
3248,36569,0
3760,36565,0
4095,36568,0
4095,36593,0
4080,36587,0
3872,36573,0
3452,36603,0
2856,36589,0
2172,36582,0
1468,36592,0
832,36571,0
341,36612,0
11,36608,0
0,36594,0
33,36597,0
330,36594,0
776,36624,0
1352,36616,0
1986,36611,0
2648,36605,0
3272,36625,0
3780,36624,0
4088,36613,0
4088,36623,0
4095,36613,0
3921,36628,0
3472,36644,0
2860,36618,0
2164,36621,0
1442,36615,0
806,36645,0
312,36649,0
11,36620,0
0,36638,0
59,36617,0
352,36650,0
822,36625,0
1404,36648,0
2046,36629,0
2696,36659,0
3308,36642,0
3808,36632,0
4088,36643,0
4095,36639,0
4072,36671,0
3804,36640,0
3344,36634,0
2736,36647,0
2047,36645,0
1348,36665,0
728,36640,0
259,36649,0
0,36644,0
0,36664,0
68,36671,0
385,36650,0
864,36650,0
1464,36651,0
2124,36668,0
2797,36683,0
3416,36650,0
3922,36657,0
4095,36637,0
4095,36671,0
4082,36665,0
3808,36642,0
3316,36651,0
2712,36637,0
1976,36670,0
1290,36661,0
677,36657,0
228,36647,0
0,36629,0
0,36642,0
96,36667,0
424,36651,0
936,36643,0
1535,36652,0
2192,36631,0
2848,36673,0
3452,36663,0
3920,36651,0
4092,36653,0
4092,36658,0
4052,36671,0
3800,36652,0
3264,36657,0
2666,36651,0
1976,36657,0
1272,36683,0
676,36655,0
226,36662,0
0,36655,0
0,36659,0
141,36678,0
526,36661,0
1029,36657,0
1673,36660,0
2324,36673,0
3024,36688,0
3544,36667,0
4000,36672,0
4095,36681,0
4092,36655,0
4032,36676,0
3708,36644,0
3204,36687,0
2558,36663,0
1876,36665,0
1194,36660,0
630,36670,0
216,36685,0
0,36656,0
0,36665,0
198,36652,0
584,36671,0
1109,36675,0
1736,36653,0
2396,36670,0
3056,36658,0
3712,36683,0
4095,36686,0
4095,36659,0
4095,36660,0
4095,36665,0
3816,36676,0
3320,36686,0
2656,36652,0
1977,36666,0
1332,36644,0
778,36686,0
366,36681,0
180,36664,0
187,36661,0
408,36664,0
796,36678,0
1324,36664,0
1934,36665,0
2616,36664,0
3260,36663,0
3824,36662,0
4088,36682,0
4092,36657,0
4094,36661,0
4056,36651,0
3696,36673,0
3184,36684,0
2556,36667,0
1890,36659,0
1242,36648,0
693,36674,0
317,36687,0
109,36657,0
147,36661,0
373,36656,0
790,36675,0
1337,36681,0
1958,36656,0
2632,36662,0
3240,36658,0
3789,36695,0
4095,36681,0
4095,36662,0
4095,36663,0
3984,36677,0
3616,36658,0
3080,36663,0
2436,36650,0
1760,36684,0
1122,36677,0
608,36673,0
256,36658,0
109,36688,0
160,36693,0
425,36681,0
836,36668,0
1392,36672,0
2024,36704,0
2682,36708,0
3312,36671,0
3848,36677,0
4095,36660,0
4095,36703,0
4095,36709,0
4048,36692,0
3668,36681,0
3112,36673,0
2448,36705,0
1760,36708,0
1112,36681,0
597,36695,0
260,36688,0
115,36715,0
200,36696,0
470,36696,0
902,36690,0
1457,36670,0
2084,36694,0
2736,36696,0
3352,36689,0
3872,36696,0
4094,36700,0
4095,36679,0
4088,36717,0
3952,36702,0
3544,36700,0
2994,36702,0
2344,36715,0
1668,36734,0
1060,36705,0
556,36709,0
241,36695,0
130,36727,0
207,36729,0
505,36717,0
965,36710,0
1536,36693,0
2198,36733,0
2848,36725,0
3477,36708,0
3978,36721,0
4095,36698,0
4095,36743,0
4095,36723,0
3908,36715,0
3474,36720,0
2892,36734,0
2252,36748,0
1544,36727,0
984,36726,0
518,36727,0
250,36710,0
198,36755,0
353,36735,0
709,36739,0
1220,36734,0
1842,36740,0
2552,36753,0
3224,36735,0
3864,36735,0
4095,36736,0
4095,36751,0
4095,36764,0
4095,36748,0
4095,36743,0
3964,36744,0
3657,36758,0
3196,36769,0
2784,36744,0
2344,36752,0
2008,36745,0
1842,36767,0
1856,36780,0
2032,36748,0
2384,36761,0
2848,36749,0
3412,36778,0
4010,36786,0
4095,36765,0
4095,36805,0
4095,36793,0
4095,36754,0
4095,36774,0
4095,36771,0
4095,36773,0
3912,36792,0
3536,36764,0
3068,36767,0
2572,36773,0
2152,36783,0
1828,36780,0
1672,36783,0
1648,36790,0
1791,36762,0
2064,36804,0
2424,36811,0
2856,36776,0
3360,36778,0
3720,36764,0
4095,36813,0
4095,36805,0
4095,36792,0
4032,36793,0
3680,36774,0
3144,36819,0
2496,36812,0
1792,36795,0
1116,36807,0
572,36776,0
157,36826,0
0,36820,0
0,36805,0
161,36804,0
533,36798,0
1046,36814,0
1672,36825,0
2288,36825,0
2932,36806,0
3536,36808,0
3936,36798,0
4088,36832,0
4088,36823,0
4021,36817,0
3636,36825,0
3156,36810,0
2448,36846,0
1748,36824,0
1056,36823,0
472,36821,0
65,36815,0
0,36849,0
0,36828,0
108,36819,0
482,36827,0
1008,36822,0
1625,36848,0
2296,36846,0
2949,36831,0
3496,36838,0
3932,36845,0
4095,36863,0
4095,36832,0
4048,36839,0
3608,36858,0
3064,36847,0
2416,36865,0
1700,36839,0
1022,36869,0
460,36846,0
61,36834,0
0,36869,0
0,36857,0
152,36848,0
540,36856,0
1066,36835,0
1668,36875,0
2320,36868,0
2964,36852,0
3528,36856,0
3952,36845,0
4092,36884,0
4088,36861,0
3964,36852,0
3656,36862,0
3092,36887,0
2424,36893,0
1714,36865,0
1042,36868,0
492,36846,0
111,36877,0
0,36884,0
17,36877,0
251,36866,0
674,36867,0
1232,36888,0
1860,36890,0
2512,36874,0
3160,36869,0
3696,36879,0
4072,36868,0
4092,36885,0
4092,36887,0
3952,36873,0
3572,36875,0
3008,36858,0
2353,36891,0
1662,36892,0
998,36871,0
484,36878,0
140,36866,0
0,36895,0
43,36910,0
296,36877,0
712,36872,0
1304,36862,0
1930,36893,0
2618,36902,0
3264,36885,0
3818,36876,0
4095,36879,0
4095,36905,0
4095,36910,0
3972,36876,0
3586,36886,0
3028,36866,0
2354,36906,0
1664,36910,0
1002,36889,0
499,36912,0
156,36906,0
28,36908,0
104,36885,0
383,36912,0
820,36897,0
1384,36882,0
2020,36893,0
2676,36878,0
3312,36909,0
3816,36897,0
4092,36894,0
4094,36893,0
4088,36863,0
3904,36914,0
3492,36917,0
2916,36887,0
2260,36882,0
1560,36872,0
940,36910,0
440,36899,0
141,36890,0
25,36891,0
132,36896,0
422,36916,0
906,36904,0
1476,36893,0
2118,36898,0
2796,36885,0
3416,36915,0
3976,36912,0
4095,36903,0
4095,36909,0
4084,36905,0
3888,36915,0
3454,36911,0
2884,36925,0
2216,36928,0
1533,36907,0
924,36908,0
474,36891,0
185,36932,0
79,36930,0
188,36913,0
510,36909,0
984,36902,0
1568,36937,0
2200,36931,0
2864,36908,0
3480,36909,0
3936,36896,0
4095,36936,0
4095,36946,0
4095,36913,0
3922,36913,0
3473,36896,0
2876,36939,0
2193,36939,0
1488,36918,0
882,36917,0
451,36888,0
163,36937,0
82,36945,0
246,36923,0
581,36897,0
1058,36917,0
1622,36920,0
2281,36941,0
2964,36917,0
3528,36913,0
3980,36905,0
4095,36924,0
4095,36937,0
4072,36901,0
3812,36913,0
3348,36902,0
2752,36913,0
2092,36927,0
1404,36899,0
816,36899,0
381,36889,0
156,36905,0
82,36913,0
234,36885,0
592,36880,0
1101,36865,0
1722,36899,0
2388,36898,0
3072,36871,0
3668,36871,0
4080,36841,0
4095,36876,0
4095,36869,0
4094,36851,0
3872,36849,0
3328,36852,0
2752,36816,0
2058,36831,0
1392,36853,0
816,36838,0
418,36851,0
208,36821,0
177,36810,0
358,36796,0
725,36824,0
1242,36824,0
1864,36795,0
2536,36782,0
3168,36784,0
3760,36786,0
4084,36805,0
4092,36761,0
4094,36762,0
4064,36740,0
3812,36775,0
3416,36773,0
2800,36739,0
2132,36732,0
1466,36711,0
904,36746,0
489,36743,0
281,36715,0
279,36714,0
464,36692,0
858,36716,0
1389,36712,0
2596,36559,0
3244,36696,0
3800,36695,0
4095,36681,0
4095,36665,0
4095,36682,0
4056,36672,0
3768,36649,0
3296,36648,0
2692,36625,0
2041,36655,0
1412,36647,0
874,36628,0
502,36618,0
320,36599,0
332,36632,0
550,36635,0
944,36600,0
1460,36597,0
2066,36577,0
2756,36618,0
3396,36613,0
3944,36582,0
4095,36584,0
4095,36562,0
4095,36597,0
4095,36583,0
3736,36567,0
3266,36564,0
2624,36546,0
1958,36579,0
1328,36556,0
800,36559,0
446,36576,0
286,36542,0
321,36569,0
553,36559,0
973,36549,0
1496,36518,0
2109,36556,0
2760,36562,0
3376,36533,0
3912,36534,0
4095,36520,0
4095,36548,0
4095,36553,0
4008,36530,0
3696,36525,0
3152,36512,0
2532,36556,0
1872,36528,0
1244,36524,0
724,36534,0
378,36501,0
224,36544,0
290,36526,0
553,36517,0
984,36525,0
1548,36512,0
2164,36546,0
2820,36514,0
3440,36517,0
3968,36518,0
4095,36520,0
4095,36521,0
4084,36544,0
