ECG,IR,PCG
2272,38683,0
2258,38684,0
2244,38667,0
2218,38673,0
2208,38699,0
2192,38687,0
2184,38678,0
2172,38683,0
2164,38687,0
2168,38667,0
2184,38676,0
2184,38698,0
2200,38663,0
2228,38663,0
2242,38706,0
2264,38686,0
2288,38679,0
2292,38696,0
2304,38680,0
2308,38688,0
2306,38666,0
2304,38697,0
2290,38663,0
2288,38652,0
2280,38707,0
2260,38675,0
2257,38674,0
2232,38680,0
2234,38677,0
2244,38692,0
2236,38700,0
2244,38701,0
2248,38661,0
2272,38677,0
2288,38697,0
2292,38679,0
2312,38701,0
2320,38688,0
2308,38694,0
2316,38680,0
2312,38706,0
2304,38673,0
2288,38655,0
2276,38713,0
2264,38670,0
2260,38675,0
2244,38690,0
2240,38689,0
2232,38696,0
2224,38680,0
2232,38693,0
2248,38680,0
2260,38677,0
2280,38711,0
2288,38677,0
2304,38680,0
2328,38697,0
2328,38684,0
2338,38697,0
2336,38702,0
2337,38680,0
2336,38674,0
2314,38690,0
2312,38690,0
2296,38697,0
2288,38687,0
2265,38699,0
2392,38693,0
2252,38699,0
2256,38702,0
2264,38694,0
2264,38684,0
2276,38721,0
2284,38674,0
2308,38666,0
2322,38701,0
2336,38696,0
2344,38687,0
2344,38709,0
2344,38676,0
2340,38697,0
2328,38719,0
2320,38691,0
2306,38685,0
2296,38693,0
2280,38720,0
2265,38686,0
2256,38671,0
2256,38699,0
2244,38671,0
2256,38705,0
2264,38709,0
2264,38673,0
2272,38685,0
2280,38708,0
2300,38718,0
2308,38715,0
2314,38684,0
2312,38706,0
2296,38696,0
2292,38720,0
2272,38677,0
2256,38675,0
2241,38688,0
2228,38699,0
2224,38694,0
2200,38714,0
2200,38683,0
2196,38675,0
2200,38708,0
2201,38714,0
2216,38691,0
2241,38657,0
2248,38711,0
2272,38700,0
2292,38680,0
2308,38705,0
2324,38673,0
2320,38690,0
2328,38706,0
2320,38688,0
2320,38673,0
2312,38680,0
2312,38725,0
2296,38694,0
2276,38655,0
2256,38707,0
2250,38695,0
2256,38702,0
2260,38695,0
2274,38704,0
2284,38680,0
2296,38690,0
2304,38691,0
2320,38710,0
2336,38671,0
2340,38662,0
2344,38719,0
2344,38688,0
2346,38682,0
2328,38707,0
2321,38674,0
2308,38698,0
2296,38715,0
2288,38688,0
2272,38682,0
2264,38679,0
2260,38715,0
2264,38675,0
2272,38671,0
2272,38699,0
2280,38675,0
2292,38696,0
2305,38710,0
2320,38679,0
2336,38675,0
2340,38710,0
2340,38703,0
2330,38707,0
2320,38668,0
2296,38677,0
2274,38714,0
2256,38672,0
2244,38697,0
2224,38667,0
2204,38682,0
2192,38701,0
2192,38700,0
2192,38669,0
2208,38646,0
2208,38705,0
2224,38684,0
2252,38672,0
2256,38690,0
2290,38667,0
2312,38682,0
2320,38681,0
2316,38688,0
2320,38664,0
2316,38643,0
2320,38698,0
2304,38664,0
2288,38654,0
2280,38681,0
2264,38657,0
2248,38675,0
2232,38679,0
2230,38671,0
2245,38647,0
2252,38653,0
2250,38668,0
2268,38660,0
2284,38646,0
2308,38664,0
2288,38679,0
2304,38652,0
2308,38666,0
2304,38635,0
2292,38649,0
2282,38683,0
2260,38650,0
2264,38643,0
2248,38636,0
2248,38666,0
2224,38650,0
2228,38622,0
2208,38661,0
2210,38625,0
2216,38650,0
2232,38667,0
2248,38632,0
2264,38632,0
2280,38650,0
2304,38663,0
2320,38633,0
2336,38614,0
2352,38643,0
2344,38628,0
2344,38626,0
2340,38645,0
2330,38608,0
2321,38619,0
2296,38630,0
2276,38620,0
2252,38629,0
2232,38634,0
2212,38629,0
2208,38654,0
2208,38622,0
2208,38608,0
2220,38624,0
2240,38604,0
2248,38617,0
2260,38631,0
2288,38605,0
2296,38605,0
2292,38623,0
2296,38645,0
2288,38607,0
2292,38594,0
2192,38609,0
2256,38605,0
2248,38606,0
2226,38618,0
2218,38589,0
2202,38587,0
2192,38628,0
2192,38614,0
2196,38593,0
2202,38580,0
2202,38613,0
2224,38615,0
2242,38586,0
2246,38613,0
2256,38591,0
2266,38594,0
2256,38618,0
2260,38620,0
2242,38585,0
2232,38608,0
2216,38598,0
2200,38580,0
2192,38615,0
2176,38577,0
2154,38580,0
2160,38632,0
2176,38587,0
2148,38577,0
2156,38599,0
2164,38574,0
2176,38602,0
2192,38609,0
2208,38603,0
2224,38572,0
2240,38576,0
2256,38610,0
2264,38573,0
2276,38570,0
2278,38596,0
2272,38598,0
2266,38587,0
2252,38603,0
2240,38571,0
2228,38568,0
2216,38623,0
2204,38587,0
2208,38570,0
2208,38584,0
2208,38607,0
2222,38586,0
2224,38610,0
2236,38594,0
2256,38565,0
2266,38559,0
2280,38603,0
2288,38573,0
2296,38566,0
2288,38582,0
2280,38584,0
2280,38574,0
2272,38557,0
2260,38584,0
2248,38558,0
2242,38574,0
2224,38591,0
2212,38557,0
2224,38564,0
2216,38583,0
2218,38585,0
2225,38581,0
2248,38571,0
2249,38587,0
2272,38569,0
2284,38560,0
2296,38583,0
2312,38565,0
2314,38557,0
2314,38596,0
2304,38565,0
2280,38558,0
2266,38551,0
2248,38566,0
2224,38585,0
2210,38572,0
2192,38578,0
2180,38546,0
2176,38543,0
2308,38586,0
2184,38554,0
2196,38547,0
2208,38572,0
2228,38565,0
2232,38579,0
2252,38574,0
2272,38573,0
2284,38545,0
2289,38554,0
2292,38579,0
2290,38562,0
2304,38530,0
2274,38575,0
2280,38574,0
2264,38560,0
2252,38580,0
2230,38556,0
2232,38555,0
2216,38590,0
2228,38551,0
2240,38558,0
2236,38547,0
2252,38583,0
2261,38553,0
2264,38563,0
2272,38580,0
2281,38556,0
2288,38564,0
2280,38588,0
2268,38546,0
2265,38550,0
2256,38566,0
2240,38579,0
2228,38549,0
2216,38533,0
2212,38558,0
2208,38553,0
2200,38542,0
2200,38571,0
2204,38543,0
2212,38541,0
2220,38579,0
2248,38556,0
2272,38555,0
2272,38550,0
2296,38566,0
2304,38561,0
2312,38533,0
2320,38570,0
2328,38535,0
2312,38540,0
2324,38579,0
2304,38544,0
2292,38538,0
2288,38539,0
2268,38568,0
2258,38559,0
2256,38543,0
2248,38563,0
2244,38532,0
2252,38558,0
2256,38569,0
2280,38545,0
2288,38543,0
2298,38544,0
2312,38583,0
2324,38536,0
2328,38520,0
2336,38571,0
2336,38541,0
2329,38570,0
2322,38573,0
2308,38547,0
2296,38532,0
2280,38566,0
2276,38580,0
2257,38544,0
2260,38522,0
2244,38567,0
2248,38558,0
2249,38540,0
2252,38567,0
2272,38542,0
2273,38541,0
2294,38591,0
2304,38570,0
2312,38546,0
2304,38540,0
2312,38582,0
2288,38568,0
2272,38546,0
2256,38545,0
2228,38550,0
2216,38569,0
2200,38549,0
2178,38538,0
2184,38576,0
2192,38545,0
2184,38557,0
2208,38564,0
2208,38533,0
2228,38536,0
2248,38560,0
2264,38577,0
2280,38551,0
2296,38524,0
2304,38552,0
2324,38558,0
2316,38544,0
2320,38570,0
2308,38551,0
2304,38546,0
2290,38576,0
2274,38586,0
2260,38558,0
2256,38529,0
2246,38566,0
2250,38570,0
2240,38552,0
2248,38536,0
2272,38551,0
2272,38570,0
2284,38586,0
2304,38539,0
2312,38532,0
2322,38568,0
2324,38561,0
2328,38547,0
2324,38567,0
2320,38544,0
2304,38541,0
2296,38592,0
2280,38555,0
2256,38552,0
2248,38565,0
2240,38585,0
2236,38564,0
2240,38544,0
2240,38573,0
2240,38527,0
2250,38543,0
2272,38582,0
2272,38547,0
2292,38555,0
2304,38569,0
2314,38562,0
2320,38562,0
2320,38569,0
2315,38573,0
2300,38533,0
2280,38574,0
2252,38560,0
2242,38550,0
2212,38558,0
2200,38574,0
2184,38561,0
2176,38543,0
2169,38545,0
2176,38568,0
2176,38555,0
2208,38538,0
2212,38564,0
2224,38538,0
2252,38540,0
2260,38588,0
2276,38551,0
2292,38546,0
2296,38560,0
2296,38558,0
2296,38555,0
2288,38540,0
2276,38561,0
2272,38535,0
2248,38547,0
2240,38566,0
2224,38535,0
2220,38539,0
2228,38554,0
2240,38567,0
2240,38547,0
2232,38544,0
2256,38537,0
2264,38544,0
2280,38557,0
2292,38528,0
2284,38545,0
2296,38529,0
2284,38567,0
2280,38558,0
2258,38541,0
2256,38563,0
2232,38541,0
2220,38561,0
2208,38552,0
2208,38563,0
2200,38538,0
2192,38512,0
2186,38571,0
2200,38544,0
2216,38540,0
2216,38565,0
2248,38540,0
2249,38547,0
2277,38555,0
2289,38569,0
2304,38542,0
2312,38522,0
2312,38587,0
2312,38541,0
2312,38541,0
2296,38547,0
2290,38552,0
2280,38551,0
2272,38541,0
2242,38539,0
2240,38544,0
2236,38576,0
2228,38570,0
2228,38534,0
2240,38528,0
2248,38561,0
2272,38550,0
2272,38545,0
2292,38545,0
2308,38552,0
2312,38537,0
2312,38527,0
2320,38560,0
2316,38541,0
2304,38518,0
2292,38574,0
2280,38550,0
2272,38540,0
2260,38546,0
2252,38556,0
2232,38550,0
2232,38526,0
2228,38559,0
2232,38525,0
2252,38532,0
2256,38570,0
2264,38531,0
2272,38539,0
2288,38555,0
2296,38561,0
2302,38547,0
2298,38550,0
2292,38523,0
2284,38532,0
2256,38554,0
2244,38540,0
2224,38535,0
2208,38549,0
2188,38535,0
2176,38544,0
2176,38541,0
2168,38561,0
2162,38523,0
2176,38526,0
2090,38568,0
2200,38529,0
2224,38534,0
2244,38548,0
2256,38530,0
2272,38547,0
2292,38553,0
2296,38552,0
2296,38527,0
2288,38538,0
2284,38559,0
2282,38527,0
2264,38518,0
2244,38545,0
2240,38554,0
2240,38539,0
2224,38563,0
2210,38538,0
2216,38532,0
2218,38549,0
2228,38541,0
2240,38529,0
2248,38531,0
2266,38575,0
2272,38541,0
2284,38518,0
2296,38549,0
2292,38528,0
2304,38555,0
2288,38562,0
2276,38540,0
2260,38527,0
2256,38517,0
2244,38582,0
2224,38537,0
2228,38521,0
2208,38545,0
2208,38537,0
2208,38544,0
2212,38553,0
2228,38541,0
2240,38529,0
2248,38547,0
2264,38560,0
2280,38539,0
2296,38528,0
2300,38549,0
2306,38550,0
2316,38535,0
2300,38561,0
2288,38531,0
2264,38555,0
2256,38551,0
2229,38530,0
2202,38542,0
2185,38554,0
2176,38573,0
2164,38546,0
2160,38534,0
2164,38553,0
2178,38521,0
2188,38537,0
2200,38552,0
2216,38542,0
2240,38539,0
2248,38568,0
2256,38551,0
2272,38543,0
2272,38552,0
2280,38549,0
2276,38545,0
2264,38533,0
2256,38561,0
2248,38537,0
2240,38513,0
2232,38572,0
2240,38542,0
2218,38541,0
2232,38559,0
2228,38539,0
2248,38556,0
2252,38560,0
2264,38536,0
2274,38543,0
2288,38544,0
2300,38546,0
2300,38544,0
2296,38538,0
2296,38555,0
2272,38556,0
2260,38551,0
2244,38568,0
2232,38554,0
2217,38527,0
2200,38536,0
2192,38571,0
2188,38538,0
2180,38526,0
2184,38560,0
2192,38566,0
2200,38544,0
2216,38553,0
2232,38541,0
2256,38555,0
2266,38591,0
2288,38550,0
2292,38546,0
2296,38558,0
2304,38581,0
2304,38559,0
2280,38537,0
2268,38577,0
2266,38545,0
2242,38555,0
2224,38557,0
2216,38547,0
2212,38550,0
2224,38556,0
2226,38559,0
2233,38568,0
2240,38543,0
2260,38528,0
2264,38586,0
2288,38555,0
2296,38539,0
2304,38569,0
2308,38537,0
2304,38561,0
2296,38579,0
2288,38565,0
2281,38556,0
2272,38530,0
2248,38594,0
2256,38565,0
2224,38549,0
2218,38571,0
2216,38555,0
2216,38560,0
2224,38574,0
2232,38557,0
2248,38547,0
2248,38563,0
2268,38588,0
2284,38552,0
2294,38531,0
2296,38555,0
2276,38576,0
2276,38577,0
2256,38546,0
2242,38565,0
2220,38544,0
2196,38561,0
2192,38578,0
2164,38547,0
2156,38541,0
2148,38579,0
2148,38560,0
2160,38559,0
2164,38591,0
2178,38550,0
2208,38570,0
2218,38581,0
2240,38576,0
2260,38559,0
2260,38543,0
2272,38602,0
2272,38559,0
2272,38545,0
2264,38574,0
2256,38548,0
2242,38580,0
2233,38582,0
2218,38566,0
2208,38551,0
2201,38576,0
2212,38607,0
2204,38569,0
2216,38557,0
2216,38566,0
2232,38585,0
2244,38570,0
2248,38576,0
2262,38558,0
2276,38540,0
2284,38617,0
2288,38565,0
2288,38560,0
2282,38576,0
2280,38567,0
2260,38578,0
2248,38584,0
2248,38578,0
2226,38553,0
2224,38562,0
2208,38614,0
2200,38556,0
2204,38548,0
2210,38586,0
2220,38581,0
2228,38570,0
2248,38583,0
2274,38560,0
2280,38565,0
2288,38603,0
2306,38588,0
2320,38562,0
2313,38558,0
2309,38588,0
2296,38581,0
2274,38581,0
2248,38579,0
2225,38566,0
2196,38586,0
2176,38570,0
2160,38566,0
2132,38577,0
2148,38575,0
2144,38577,0
2136,38557,0
2144,38592,0
2156,38566,0
2176,38566,0
2188,38606,0
2196,38574,0
2216,38562,0
2220,38586,0
2232,38580,0
2240,38580,0
2240,38566,0
2256,38583,0
2256,38564,0
2256,38580,0
2268,38597,0
2288,38564,0
2312,38576,0
2344,38591,0
2386,38597,0
2432,38568,0
2480,38560,0
2536,38593,0
2596,38565,0
2656,38610,0
2714,38596,0
2768,38560,0
2816,38574,0
2872,38572,0
2912,38575,0
2944,38581,0
2948,38594,0
2960,38577,0
2948,38593,0
2936,38570,0
2912,38602,0
2864,38569,0
2816,38554,0
2768,38596,0
2728,38572,0
2680,38572,0
2648,38583,0
2592,38556,0
2674,38583,0
2520,38583,0
2473,38601,0
2424,38561,0
2384,38581,0
2324,38599,0
2276,38557,0
2224,38567,0
2176,38581,0
2132,38577,0
2092,38583,0
2056,38585,0
2024,38590,0
1992,38553,0
1964,38602,0
1952,38583,0
1948,38569,0
1940,38578,0
1956,38569,0
1952,38590,0
1964,38565,0
1988,38589,0
2000,38559,0
2012,38562,0
2032,38596,0
2024,38576,0
2028,38568,0
2032,38576,0
2032,38586,0
2020,38572,0
2024,38571,0
2008,38583,0
2004,38569,0
2001,38558,0
2000,38592,0
2009,38554,0
2016,38550,0
2032,38596,0
2050,38586,0
2066,38569,0
2100,38578,0
2105,38565,0
2136,38575,0
2154,38554,0
2156,38594,0
2172,38583,0
2224,38576,0
2240,38549,0
2256,38542,0
2272,38588,0
2288,38557,0
2304,38560,0
2320,38570,0
2328,38588,0
2340,38567,0
2328,38541,0
2336,38583,0
2326,38553,0
2329,38544,0
2290,38585,0
2280,38550,0
2272,38559,0
2264,38563,0
2258,38559,0
2256,38562,0
2256,38554,0
2266,38574,0
2280,38550,0
2284,38559,0
2308,38585,0
2320,38563,0
2340,38552,0
2346,38579,0
2360,38569,0
2364,38552,0
2372,38555,0
2360,38569,0
2348,38553,0
2336,38567,0
2312,38567,0
2300,38567,0
2268,38567,0
2266,38567,0
2240,38567,0
2228,38567,0
2232,38575,0
2234,38575,0
2248,38575,0
2260,38575,0
2272,38575,0
2288,38575,0
2308,38575,0
2320,38545,0
2328,38545,0
2328,38545,0
2328,38545,0
2329,38545,0
2320,38545,0
2304,38545,0
2305,38547,0
2304,38553,0
2280,38553,0
2272,38553,0
2265,38553,0
2282,38553,0
2276,38553,0
2280,38558,0
2304,38583,0
2312,38583,0
2341,38543,0
2352,38556,0
2356,38584,0
2364,38545,0
2356,38549,0
2344,38569,0
2336,38566,0
2320,38550,0
2304,38558,0
2292,38563,0
2288,38551,0
2264,38540,0
2260,38571,0
2260,38547,0
2266,38518,0
2268,38580,0
2280,38549,0
2304,38555,0
2324,38565,0
2340,38539,0
2356,38569,0
2376,38547,0
2400,38569,0
2404,38546,0
2408,38522,0
2400,38577,0
2400,38542,0
2336,38544,0
2316,38528,0
2308,38569,0
2314,38572,0
2320,38574,0
2324,38540,0
2348,38546,0
2356,38568,0
2368,38570,0
2384,38536,0
2388,38533,0
2400,38566,0
2400,38563,0
2400,38548,0
2384,38560,0
2378,38532,0
2356,38546,0
2346,38578,0
2336,38554,0
2320,38539,0
2320,38520,0
2312,38575,0
2306,38554,0
2316,38539,0
2328,38560,0
2336,38531,0
2344,38550,0
2368,38567,0
2376,38555,0
2390,38535,0
2400,38517,0
2412,38579,0
2408,38545,0
2400,38542,0
2372,38521,0
2353,38533,0
2338,38544,0
2320,38534,0
2304,38535,0
2290,38540,0
2284,38559,0
2272,38539,0
2264,38515,0
2288,38551,0
2288,38519,0
2312,38548,0
2320,38546,0
2344,38519,0
2368,38522,0
2378,38539,0
2386,38547,0
2392,38520,0
2400,38508,0
2400,38538,0
2392,38523,0
2384,38521,0
2368,38537,0
2356,38519,0
2344,38507,0
2337,38549,0
2328,38525,0
2328,38515,0
2332,38503,0
2336,38535,0
2356,38538,0
2360,38491,0
2380,38520,0
2392,38496,0
2394,38520,0
2408,38512,0
2408,38511,0
2408,38511,0
2408,38499,0
2404,38515,0
2384,38497,0
2376,38524,0
2378,38504,0
2352,38474,0
2336,38533,0
2336,38500,0
2330,38492,0
2328,38504,0
2328,38488,0
2340,38502,0
2360,38491,0
2372,38509,0
2392,38472,0
2408,38475,0
2424,38520,0
2436,38478,0
2448,38476,0
2456,38494,0
2452,38484,0
2448,38491,0
2436,38499,0
2414,38492,0
2402,38481,0
2376,38496,0
2354,38476,0
2336,38474,0
2320,38474,0
2312,38466,0
2304,38486,0
2312,38491,0
2312,38485,0
2313,38454,0
2344,38459,0
2348,38499,0
2360,38462,0
2384,38457,0
2400,38476,0
2400,38473,0
2400,38469,0
2392,38469,0
2368,38475,0
2372,38455,0
2368,38452,0
2352,38471,0
2336,38440,0
2322,38436,0
2320,38474,0
2325,38463,0
2328,38452,0
2320,38464,0
2328,38444,0
2346,38448,0
2352,38450,0
2364,38479,0
2372,38439,0
2372,38444,0
2372,38472,0
2370,38446,0
2368,38460,0
2344,38460,0
2336,38431,0
2312,38461,0
2296,38467,0
2284,38429,0
2272,38435,0
2260,38448,0
2256,38470,0
2264,38429,0
2264,38405,0
2272,38445,0
2280,38433,0
2304,38449,0
2312,38457,0
2332,38427,0
2352,38431,0
2368,38448,0
2392,38462,0
2400,38437,0
2404,38407,0
2388,38443,0
2384,38445,0
2376,38433,0
2368,38440,0
2352,38436,0
2338,38437,0
2332,38427,0
2328,38431,0
2328,38422,0
2330,38426,0
2342,38429,0
2344,38438,0
2352,38431,0
2384,38442,0
2376,38421,0
2404,38442,0
2404,38419,0
2408,38439,0
2416,38418,0
2416,38400,0
2400,38459,0
2388,38418,0
2384,38422,0
2368,38428,0
2346,38423,0
2340,38426,0
2328,38427,0
2320,38438,0
2324,38404,0
2322,38409,0
2336,38445,0
2340,38406,0
2360,38404,0
2360,38424,0
2376,38428,0
2392,38407,0
2416,38415,0
2412,38434,0
2406,38409,0
2400,38412,0
2384,38414,0
2370,38433,0
2352,38422,0
2328,38433,0
2304,38443,0
2304,38410,0
2268,38381,0
2264,38415,0
2272,38420,0
2264,38403,0
2284,38436,0
2292,38399,0
2308,38405,0
2328,38435,0
2368,38436,0
2360,38409,0
2388,38393,0
2388,38441,0
2394,38412,0
2400,38409,0
2400,38419,0
2388,38403,0
2376,38411,0
2369,38416,0
2352,38428,0
2336,38395,0
2330,38374,0
2312,38440,0
2320,38407,0
2326,38400,0
2336,38415,0
2336,38414,0
2344,38413,0
2360,38388,0
2368,38392,0
2376,38386,0
2384,38390,0
2392,38433,0
2376,38395,0
2384,38386,0
2356,38406,0
2344,38409,0
2338,38406,0
2322,38413,0
2308,38395,0
2296,38387,0
2290,38412,0
2289,38422,0
2292,38395,0
2304,38380,0
2300,38404,0
2328,38395,0
2344,38384,0
2360,38397,0
2372,38374,0
2386,38400,0
2400,38410,0
2416,38403,0
2416,38383,0
2408,38361,0
2404,38422,0
2400,38386,0
2376,38389,0
2368,38382,0
2340,38403,0
2344,38402,0
2328,38383,0
2336,38387,0
2252,38399,0
2352,38391,0
2360,38371,0
2384,38409,0
2392,38377,0
2400,38361,0
2416,38408,0
2424,38383,0
2426,38390,0
2432,38385,0
2420,38389,0
2408,38395,0
2392,38368,0
2376,38405,0
2360,38375,0
2352,38389,0
2336,38407,0
2328,38373,0
2320,38373,0
2328,38383,0
2336,38390,0
2336,38380,0
2352,38371,0
2364,38403,0
2376,38367,0
2384,38379,0
2392,38389,0
2394,38374,0
2384,38385,0
2376,38386,0
2368,38394,0
2352,38393,0
2336,38370,0
2320,38365,0
2304,38408,0
2296,38388,0
2288,38374,0
2288,38356,0
2272,38386,0
2272,38380,0
2288,38370,0
2300,38389,0
2312,38377,0
2337,38368,0
2356,38409,0
2368,38391,0
2384,38372,0
2400,38350,0
2400,38391,0
2402,38381,0
2408,38366,0
2388,38390,0
2380,38364,0
2360,38390,0
2352,38400,0
2336,38389,0
2324,38375,0
2309,38358,0
2328,38383,0
2312,38409,0
2312,38379,0
2328,38381,0
2336,38390,0
2356,38407,0
2368,38399,0
2384,38364,0
2400,38357,0
2402,38399,0
2408,38392,0
2408,38362,0
2388,38392,0
2384,38367,0
2372,38383,0
2364,38403,0
2348,38400,0
2336,38372,0
2336,38346,0
2320,38413,0
2320,38390,0
2320,38359,0
2328,38396,0
2336,38361,0
2352,38395,0
2368,38402,0
2378,38374,0
2392,38379,0
2400,38371,0
