ECG,IR,PCG
2248,39601,0
2256,39572,0
2266,39576,0
2268,39613,0
2272,39575,0
2272,39577,0
2264,39595,0
2268,39578,0
2250,39590,0
2242,39577,0
2234,39566,0
2228,39611,0
2216,39582,0
2224,39567,0
2208,39588,0
2216,39589,0
2208,39591,0
2220,39615,0
2210,39584,0
2220,39584,0
2212,39617,0
2208,39590,0
2212,39593,0
2212,39607,0
2208,39581,0
2208,39600,0
2202,39612,0
2200,39592,0
2201,39590,0
2200,39609,0
2200,39597,0
2224,39594,0
2224,39615,0
2234,39594,0
2248,39601,0
2256,39634,0
2264,39595,0
2268,39618,0
2280,39617,0
2292,39606,0
2295,39624,0
2288,39637,0
2284,39589,0
2276,39582,0
2272,39619,0
2256,39593,0
2244,39595,0
2244,39615,0
2232,39588,0
2220,39595,0
2220,39617,0
2220,39589,0
2208,39586,0
2208,39617,0
2210,39607,0
2208,39591,0
2208,39617,0
2202,39578,0
2208,39605,0
2208,39623,0
2202,39595,0
2200,39595,0
2192,39618,0
2188,39610,0
2196,39594,0
2196,39619,0
2192,39587,0
2184,39602,0
2184,39628,0
2180,39596,0
2178,39599,0
2178,39600,0
2176,39603,0
2180,39600,0
2176,39629,0
2184,39600,0
2196,39582,0
2208,39639,0
2282,39598,0
2240,39589,0
2260,39624,0
2276,39598,0
2296,39604,0
2320,39635,0
2340,39608,0
2376,39587,0
2408,39635,0
2456,39620,0
2496,39586,0
2544,39627,0
2576,39591,0
2624,39600,0
2672,39629,0
2720,39605,0
2776,39576,0
2832,39628,0
2872,39612,0
2912,39596,0
2952,39630,0
2980,39598,0
2988,39580,0
2980,39610,0
2960,39597,0
2916,39614,0
2864,39598,0
2788,39608,0
2714,39628,0
2640,39614,0
2560,39604,0
2474,39622,0
2408,39641,0
2338,39609,0
2256,39590,0
2192,39627,0
2136,39611,0
2080,39605,0
2026,39627,0
1986,39610,0
1964,39581,0
1938,39635,0
1922,39611,0
1908,39587,0
1888,39631,0
1888,39600,0
1872,39600,0
1866,39637,0
1864,39610,0
1860,39587,0
1872,39628,0
1880,39610,0
1892,39584,0
1898,39632,0
1920,39649,0
1928,39637,0
1936,39628,0
1948,39610,0
1956,39627,0
1964,39604,0
1972,39636,0
1978,39616,0
1986,39606,0
2002,39635,0
2000,39607,0
2000,39623,0
2004,39642,0
2012,39620,0
2016,39600,0
2018,39620,0
2025,39638,0
2034,39625,0
2040,39628,0
2040,39621,0
2058,39610,0
2068,39618,0
2084,39640,0
2096,39620,0
2116,39583,0
2132,39650,0
2145,39626,0
2176,39591,0
2184,39628,0
2196,39601,0
2201,39610,0
2216,39649,0
2264,39649,0
2212,39617,0
2208,39604,0
2216,39636,0
2202,39621,0
2196,39610,0
2200,39614,0
2192,39631,0
2192,39627,0
2184,39625,0
2180,39637,0
2180,39612,0
2192,39625,0
2188,39649,0
2196,39612,0
2192,39615,0
2192,39632,0
2192,39644,0
2192,39616,0
2184,39622,0
2192,39630,0
2184,39623,0
2176,39604,0
2176,39637,0
2184,39610,0
2185,39593,0
2197,39645,0
2213,39632,0
2210,39606,0
2232,39634,0
2256,39614,0
2248,39619,0
2264,39623,0
2276,39646,0
2272,39633,0
2272,39618,0
2272,39620,0
2268,39634,0
2260,39628,0
2256,39633,0
2241,39638,0
2236,39627,0
2224,39614,0
2220,39642,0
2210,39617,0
2208,39612,0
2204,39659,0
2196,39617,0
2196,39595,0
2196,39638,0
2196,39620,0
2192,39607,0
2208,39630,0
2202,39621,0
2197,39617,0
2208,39648,0
2208,39621,0
2218,39611,0
2224,39637,0
2224,39629,0
2236,39632,0
2236,39639,0
2242,39639,0
2240,39621,0
2244,39648,0
2244,39630,0
2244,39650,0
2252,39636,0
2240,39620,0
2244,39627,0
2248,39659,0
2240,39624,0
2248,39605,0
2240,39654,0
2248,39642,0
2236,39613,0
2244,39656,0
2232,39620,0
2232,39621,0
2232,39660,0
2216,39617,0
2224,39622,0
2216,39642,0
2208,39628,0
2202,39640,0
2208,39651,0
2208,39634,0
2208,39632,0
2216,39668,0
2224,39636,0
2240,39639,0
2246,39645,0
2256,39636,0
2264,39653,0
2272,39666,0
2272,39635,0
2276,39661,0
2266,39658,0
2264,39638,0
2256,39637,0
2240,39635,0
2240,39637,0
2230,39677,0
2220,39658,0
2212,39637,0
2208,39660,0
2208,39659,0
2204,39658,0
2216,39653,0
2212,39674,0
2224,39643,0
2220,39643,0
2228,39690,0
2240,39646,0
2242,39638,0
2248,39668,0
2240,39662,0
2248,39653,0
2234,39675,0
2229,39650,0
2232,39660,0
2232,39688,0
2244,39651,0
2240,39657,0
2244,39677,0
2250,39668,0
2258,39676,0
2264,39685,0
2272,39650,0
2276,39665,0
2284,39676,0
2284,39679,0
2288,39670,0
2296,39668,0
2292,39659,0
2280,39701,0
2280,39675,0
2274,39652,0
2264,39679,0
2250,39670,0
2240,39676,0
2232,39696,0
2224,39673,0
2224,39671,0
2208,39692,0
2208,39673,0
2208,39669,0
2196,39689,0
2212,39665,0
2208,39676,0
2212,39694,0
2218,39683,0
2232,39667,0
2240,39671,0
2244,39691,0
2264,39672,0
2272,39670,0
2268,39684,0
2288,39670,0
2288,39677,0
2280,39693,0
2288,39664,0
2272,39673,0
2276,39670,0
2260,39702,0
2264,39678,0
2260,39657,0
2264,39668,0
2260,39695,0
2272,39656,0
2264,39654,0
2264,39669,0
2260,39655,0
2260,39648,0
2260,39675,0
2248,39651,0
2252,39624,0
2248,39682,0
2242,39652,0
2236,39631,0
2240,39664,0
2216,39629,0
2217,39636,0
2216,39667,0
2210,39642,0
2212,39622,0
2224,39657,0
2228,39643,0
2240,39625,0
2257,39652,0
2268,39619,0
2272,39620,0
2288,39653,0
2296,39645,0
2312,39641,0
2306,39624,0
2308,39631,0
2300,39652,0
2296,39630,0
2304,39612,0
2292,39632,0
2280,39635,0
2280,39621,0
2264,39627,0
2272,39626,0
2256,39619,0
2256,39628,0
2252,39636,0
2252,39611,0
2250,39588,0
2260,39627,0
2260,39613,0
2264,39597,0
2272,39622,0
2280,39598,0
2272,39585,0
2276,39636,0
2280,39609,0
2280,39569,0
2280,39613,0
2280,39600,0
2280,39586,0
2276,39608,0
2280,39597,0
2276,39612,0
2276,39603,0
2276,39593,0
2274,39598,0
2276,39589,0
2276,39588,0
2272,39617,0
2272,39582,0
2272,39588,0
2264,39606,0
2268,39588,0
2352,39595,0
2250,39606,0
2252,39586,0
2240,39581,0
2228,39623,0
2210,39587,0
2208,39588,0
2196,39599,0
2196,39579,0
2200,39590,0
2184,39607,0
2184,39586,0
2192,39575,0
2192,39604,0
2208,39612,0
2212,39574,0
2220,39586,0
2232,39598,0
2240,39584,0
2250,39590,0
2260,39564,0
2252,39599,0
2248,39593,0
2240,39588,0
2236,39579,0
2272,39580,0
2224,39584,0
2212,39571,0
2202,39576,0
2194,39589,0
2210,39563,0
2192,39564,0
2192,39593,0
2194,39567,0
2208,39576,0
2204,39590,0
2212,39571,0
2224,39583,0
2218,39591,0
2228,39569,0
2220,39564,0
2216,39590,0
2216,39564,0
2212,39566,0
2224,39588,0
2224,39565,0
2216,39570,0
2228,39584,0
2236,39574,0
2236,39568,0
2258,39567,0
2256,39582,0
2256,39564,0
2260,39557,0
2264,39568,0
2274,39555,0
2354,39585,0
2264,39559,0
2264,39584,0
2248,39549,0
2256,39554,0
2234,39583,0
2236,39553,0
2216,39553,0
2208,39569,0
2208,39562,0
2192,39554,0
2192,39570,0
2186,39558,0
2184,39544,0
2188,39578,0
2196,39552,0
2196,39550,0
2216,39547,0
2204,39570,0
2216,39554,0
2220,39533,0
2224,39554,0
2232,39535,0
2256,39533,0
2260,39568,0
2268,39533,0
2268,39518,0
2272,39547,0
2272,39547,0
2258,39530,0
2352,39542,0
2256,39495,0
2248,39534,0
2240,39525,0
2236,39521,0
2232,39542,0
2228,39521,0
2232,39516,0
2232,39544,0
2232,39507,0
2244,39515,0
2244,39525,0
2224,39517,0
2224,39522,0
2224,39529,0
2224,39504,0
2208,39495,0
2208,39549,0
2208,39515,0
2196,39491,0
2200,39518,0
2200,39500,0
2192,39496,0
2200,39504,0
2209,39504,0
2220,39484,0
2234,39501,0
2248,39525,0
2260,39477,0
2277,39496,0
2288,39480,0
2288,39478,0
2292,39471,0
2293,39480,0
2282,39455,0
2288,39492,0
2274,39481,0
2272,39457,0
2256,39487,0
2248,39463,0
2250,39470,0
2232,39496,0
2232,39459,0
2224,39465,0
2228,39466,0
2218,39462,0
2216,39462,0
2216,39477,0
2217,39447,0
2216,39446,0
2224,39482,0
2220,39458,0
2216,39436,0
2216,39468,0
2216,39442,0
2208,39450,0
2216,39447,0
2208,39438,0
2212,39432,0
2216,39449,0
2224,39454,0
2220,39432,0
2232,39428,0
2226,39439,0
2224,39462,0
2247,39444,0
2228,39422,0
2240,39443,0
2234,39437,0
2234,39431,0
2248,39433,0
2232,39440,0
2240,39409,0
2232,39419,0
2240,39451,0
2234,39421,0
2228,39402,0
2224,39447,0
2224,39420,0
2210,39409,0
2201,39437,0
2208,39407,0
2208,39399,0
2196,39440,0
2200,39409,0
2200,39399,0
2208,39429,0
2212,39399,0
2233,39415,0
2240,39431,0
2256,39409,0
2264,39401,0
2274,39427,0
2272,39404,0
2276,39408,0
2280,39398,0
2276,39400,0
2272,39420,0
2264,39422,0
2248,39397,0
2248,39419,0
2236,39382,0
2228,39409,0
2216,39419,0
2220,39395,0
2224,39396,0
2220,39424,0
2216,39410,0
2208,39391,0
2216,39409,0
2216,39396,0
2216,39397,0
2224,39416,0
2260,39408,0
2210,39378,0
2212,39376,0
2208,39427,0
2208,39391,0
2208,39376,0
2210,39404,0
2224,39382,0
2232,39374,0
2232,39413,0
2252,39378,0
2257,39365,0
2262,39415,0
2268,39395,0
2280,39395,0
2284,39395,0
2288,39381,0
2288,39411,0
2288,39376,0
2288,39372,0
2284,39402,0
2276,39367,0
2266,39378,0
2264,39401,0
2256,39376,0
2244,39382,0
2232,39390,0
2226,39381,0
2216,39385,0
2212,39393,0
2208,39368,0
2208,39379,0
2204,39401,0
2212,39366,0
2208,39381,0
2212,39397,0
2208,39385,0
2208,39373,0
2216,39393,0
2228,39382,0
2232,39373,0
2236,39394,0
2244,39389,0
2248,39372,0
2250,39367,0
2248,39359,0
2252,39391,0
2256,39379,0
2251,39365,0
2241,39364,0
2240,39396,0
2240,39373,0
2236,39363,0
2244,39383,0
2240,39356,0
2236,39380,0
2240,39401,0
2244,39361,0
2244,39364,0
2240,39384,0
2256,39382,0
2240,39376,0
2244,39383,0
2234,39371,0
2228,39368,0
2224,39392,0
2208,39372,0
2200,39368,0
2208,39382,0
2208,39395,0
2212,39378,0
2212,39358,0
2224,39386,0
2240,39362,0
2244,39367,0
2264,39388,0
2268,39370,0
2274,39348,0
2272,39376,0
2280,39382,0
2288,39375,0
2272,39367,0
2264,39363,0
2256,39391,0
2248,39374,0
2240,39378,0
2228,39391,0
2272,39358,0
2216,39374,0
2212,39397,0
2202,39378,0
2208,39365,0
2200,39385,0
2200,39374,0
2208,39369,0
2200,39387,0
2200,39369,0
2200,39371,0
2212,39388,0
2208,39398,0
2210,39374,0
2208,39359,0
2224,39404,0
2224,39386,0
2220,39353,0
2230,39405,0
2234,39360,0
2240,39362,0
2248,39400,0
2256,39395,0
2256,39363,0
2264,39377,0
2258,39394,0
2256,39381,0
2264,39395,0
2256,39379,0
2260,39376,0
2256,39412,0
2252,39373,0
2248,39369,0
2244,39400,0
2240,39386,0
2232,39376,0
2240,39408,0
2226,39374,0
2220,39354,0
2212,39416,0
2204,39381,0
2208,39368,0
2208,39402,0
2216,39382,0
2200,39384,0
2220,39400,0
2232,39384,0
2240,39371,0
2244,39421,0
2258,39387,0
2268,39376,0
2276,39413,0
2288,39385,0
2288,39403,0
2288,39393,0
2282,39408,0
2273,39416,0
2264,39413,0
2256,39422,0
2248,39400,0
2256,39399,0
2236,39415,0
2228,39386,0
2236,39414,0
2226,39422,0
2228,39401,0
2224,39400,0
2220,39428,0
2232,39405,0
2228,39407,0
2224,39416,0
2224,39405,0
2224,39410,0
2228,39408,0
2212,39428,0
2200,39410,0
2204,39384,0
2202,39455,0
2202,39410,0
2208,39387,0
2224,39426,0
2220,39407,0
2234,39406,0
2248,39436,0
2250,39411,0
2264,39403,0
2272,39419,0
2280,39420,0
2288,39413,0
2292,39441,0
2296,39416,0
2304,39444,0
2312,39414,0
2312,39407,0
2312,39431,0
2312,39422,0
2312,39432,0
2304,39443,0
2288,39414,0
2280,39419,0
2268,39436,0
2264,39444,0
2256,39427,0
2248,39415,0
2248,39444,0
2249,39436,0
2240,39421,0
2242,39445,0
2240,39434,0
2242,39404,0
2256,39474,0
2256,39434,0
2257,39426,0
2256,39455,0
2262,39437,0
2268,39432,0
2266,39457,0
2260,39434,0
2260,39463,0
2248,39468,0
2256,39444,0
2240,39451,0
2232,39463,0
2232,39432,0
2228,39453,0
2224,39475,0
2232,39445,0
2240,39443,0
2232,39470,0
2240,39457,0
2232,39459,0
2232,39462,0
2234,39452,0
2232,39458,0
2232,39478,0
2224,39473,0
2216,39454,0
2216,39451,0
2208,39498,0
2204,39467,0
2209,39440,0
2212,39472,0
2212,39452,0
2240,39437,0
2233,39496,0
2256,39463,0
2260,39444,0
2268,39490,0
2280,39465,0
2288,39466,0
2296,39484,0
2292,39474,0
2298,39472,0
2292,39460,0
2276,39464,0
2272,39459,0
2272,39480,0
2256,39479,0
2244,39482,0
2244,39487,0
2228,39479,0
2224,39470,0
2218,39489,0
2216,39501,0
2220,39479,0
2212,39476,0
2212,39501,0
2224,39493,0
2224,39473,0
2224,39495,0
2224,39471,0
2208,39488,0
2216,39515,0
2216,39481,0
2216,39476,0
2218,39501,0
2225,39485,0
2228,39466,0
2236,39505,0
2244,39488,0
2240,39474,0
2248,39501,0
2252,39501,0
2252,39489,0
2256,39483,0
2256,39493,0
2260,39500,0
2260,39507,0
2252,39477,0
2260,39494,0
2244,39522,0
2240,39491,0
2240,39503,0
2234,39525,0
2216,39497,0
2212,39518,0
2210,39521,0
2188,39505,0
2192,39498,0
2176,39521,0
2184,39538,0
2180,39504,0
2192,39485,0
2200,39521,0
2200,39511,0
2216,39495,0
2224,39527,0
2245,39503,0
2256,39484,0
2272,39541,0
2284,39510,0
2292,39500,0
2291,39526,0
2296,39512,0
2296,39505,0
2288,39511,0
2282,39517,0
2272,39516,0
2272,39540,0
2256,39516,0
2244,39521,0
2256,39540,0
2240,39519,0
2240,39509,0
2242,39548,0
2232,39514,0
2240,39499,0
2242,39539,0
2236,39533,0
2240,39513,0
2244,39554,0
2244,39521,0
2240,39492,0
2233,39558,0
2228,39521,0
2220,39520,0
2224,39539,0
2224,39524,0
2208,39522,0
2210,39551,0
2216,39527,0
2224,39512,0
2232,39565,0
2240,39533,0
2249,39522,0
2258,39513,0
2272,39531,0
2276,39547,0
2290,39540,0
2284,39537,0
2280,39521,0
2272,39561,0
2272,39549,0
2264,39537,0
2252,39556,0
2244,39543,0
2240,39545,0
2228,39558,0
2220,39568,0
