73019,102547
73084,102698
73023,102574
73074,102696
73041,102535
73126,102677
73061,102572
73084,102670
73040,102604
73103,102700
73058,102552
73131,102706
73055,102570
73112,102694
73049,102568
73119,102701
73055,102554
73082,102660
72973,102545
72884,102651
72931,102597
72937,102632
72922,102605
73110,102693
73054,102498
73090,102676
73045,102539
73109,102674
73069,102591
73078,102670
73064,102540
73088,102697
73066,102525
73102,102685
73032,102557
73132,102658
73087,102510
73097,102673
73059,102508
73147,102698
73063,102557
73121,102672
73045,102514
73126,102706
73061,102560
73092,102648
73042,102533
73110,102666
73033,102567
73079,102661
72924,102428
73012,102524
72937,102545
72930,102583
73034,102602
73133,102666
73055,102539
73107,102648
73051,102541
73129,102631
73049,102544
73120,102649
73028,102507
73111,102657
73032,102519
73082,102673
73049,102491
73092,102643
73028,102533
73098,102647
73048,102470
73091,102613
73037,102498
73079,102653
73045,102478
73086,102639
73043,102501
73066,102640
73020,102511
73061,102639
73028,102490
73079,102661
73078,102647
72849,102431
72968,102463
72877,102559
72890,102554
73161,102648
72998,102532
73060,102601
73030,102473
73053,102623
72996,102449
73034,102624
72982,102495
73062,102601
73005,102457
73050,102588
73025,102461
73011,102610
72985,102487
73041,102646
72969,102510
72998,102557
72968,102543
73011,102600
73006,102521
73008,102616
72967,102491
72998,102623
72991,102458
73042,102604
72954,102484
72997,102589
72815,102536
72854,102479
72855,102511
72841,102467
72856,102536
73037,102603
72965,102475
73042,102599
72976,102454
72995,102608
72949,102459
73013,102584
72973,102443
73011,102594
72939,102469
73024,102597
72949,102488
72986,102556
72951,102449
72996,102578
72952,102449
73003,102566
72945,102484
72964,102612
72961,102447
72983,102580
72972,102491
72970,102581
72916,102453
72994,102553
72952,102447
72997,102589
72980,102572
72883,102412
72830,102490
72850,102474
72825,102502
72946,102483
72980,102564
72924,102425
73003,102606
72928,102459
73032,102607
72934,102466
72980,102558
72923,102436
72987,102595
72934,102431
72998,102595
72934,102460
73022,102592
72934,102463
73015,102577
72945,102429
72991,102589
72931,102449
72982,102572
72927,102445
73053,102582
72934,102477
72996,102561
72935,102501
72981,102593
72938,102469
73056,102575
72905,102435
72784,102400
72857,102470
72804,102531
72886,102544
72795,102347
73005,102602
72934,102490
73002,102609
72958,102448
72978,102597
72947,102448
72992,102574
72949,102459
73004,102560
72945,102450
73001,102597
72960,102454
73013,102590
72936,102468
72980,102594
72963,102450
72999,102624
72946,102446
73031,102604
72931,102479
73042,102593
72978,102515
73000,102620
72936,102510
73026,102590
72820,102524
72821,102504
72833,102505
72839,102504
72833,102519
73058,102644
72962,102520
73016,102597
72942,102439
73012,102616
72974,102458
73031,102607
72951,102451
73005,102594
72942,102472
72996,102603
72999,102511
73028,102630
72971,102494
73014,102595
72984,102432
73022,102595
72963,102505
73028,102630
72978,102468
72981,102588
72979,102493
73020,102608
72960,102432
72997,102630
72962,102470
73026,102590
72994,102575
72881,102445
72854,102512
72803,102548
72823,102548
72959,102473
73015,102612
72968,102447
72996,102558
72957,102485
72975,102567
72994,102493
72964,102613
72965,102494
72956,102606
72977,102501
73000,102622
72947,102444
72984,102590
72947,102470
73010,102602
72955,102455
72983,102609
72954,102481
73007,102612
72970,102454
73017,102618
72961,102511
73006,102646
72980,102534
72996,102607
73002,102496
73096,102613
73043,102620
72815,102435
72891,102445
72813,102554
72959,102633
72935,102339
73016,102624
72983,102505
73039,102598
72959,102464
73005,102616
72979,102473
73017,102652
72968,102492
73003,102618
72968,102488
72984,102607
72998,102463
73002,102640
72955,102479
73028,102646
72971,102527
73051,102615
72945,102484
73033,102615
72942,102482
73030,102632
73005,102490
73019,102594
72951,102524
73021,102620
72856,102525
72885,102536
72869,102542
72837,102503
72832,102530
72999,102607
72971,102497
73056,102625
72968,102484
73025,102633
72966,102505
73029,102604
72972,102460
73015,102630
72969,102478
73031,102637
72960,102521
73009,102600
72973,102501
73010,102617
72958,102490
73063,102633
72977,102475
73003,102598
72994,102497
73048,102629
72973,102490
73008,102608
72939,102483
72998,102601
72988,102509
73021,102620
73029,102611
72813,102417
72887,102492
72855,102539
72858,102533
72987,102488
72975,102607
72949,102511
72999,102621
72951,102499
73036,102630
72964,102499
72984,102588
72955,102474
72997,102620
72987,102526
72961,102600
72974,102496
72990,102590
72951,102468
73006,102618
72982,102475
73004,102652
72956,102486
73028,102645
72948,102489
73033,102633
72947,102472
73023,102633
72954,102498
72992,102611
72960,102492
73081,102626
73011,102569
72884,102456
72912,102527
72823,102575
73041,102623
72971,102510
73025,102639
72987,102497
72984,102638
72934,102486
72990,102631
72946,102483
73033,102633
72979,102476
73007,102615
72966,102477
72981,102627
72942,102472
72986,102616
72954,102488
72976,102609
72949,102523
73033,102666
72965,102534
73041,102640
72940,102512
72949,102604
72970,102469
73007,102625
72932,102487
72998,102646
72920,102465
72845,102570
72814,102553
72891,102497
72836,102577
72999,102596
72989,102512
73010,102627
72954,102518
73003,102621
72936,102497
73010,102630
72955,102471
72990,102634
72950,102512
72998,102641
72983,102531
72987,102610
72936,102512
73001,102625
72936,102516
72997,102612
72971,102549
73007,102633
72985,102511
73015,102638
72956,102494
73039,102656
72922,102479
72990,102651
72944,102477
72998,102646
72994,102624
72754,102423
72867,102488
72803,102569
72869,102488
72973,102515
72995,102592
72933,102493
73024,102663
72916,102468
73005,102633
72957,102484
72977,102613
72963,102499
72975,102671
72964,102504
73020,102643
72938,102535
73020,102682
72957,102581
73001,102649
72953,102528
73009,102617
72948,102555
72984,102646
72969,102500
73011,102641
72965,102506
72985,102637
72964,102502
72986,102672
72974,102511
73039,102665
72936,102547
72793,102435
72854,102538
72837,102553
72959,102653
72946,102399
73023,102651
72972,102575
73032,102666
72937,102473
72981,102658
72945,102524
73017,102711
72957,102531
72982,102663
72935,102502
73012,102708
72937,102566
72993,102650
72947,102541
72996,102668
72960,102512
72995,102634
72947,102533
73011,102636
72926,102521
73023,102677
72925,102494
73012,102675
72956,102522
73035,102670
72789,102615
72838,102556
72831,102584
72842,102613
72798,102573
73022,102675
72946,102589
72993,102684
72969,102532
72989,102655
72943,102535
73019,102683
72951,102559
72990,102649
72946,102587
73001,102670
72946,102527
73032,102741
72934,102537
73014,102709
72960,102548
73027,102704
72974,102542
73016,102673
72963,102564
73065,102703
72955,102571
73007,102712
72949,102544
73043,102690
72961,102562
73035,102670
72998,102680
72856,102492
72841,102634
72856,102624
72805,102613
72984,102537
73026,102719
72945,102549
73039,102744
72975,102607
73031,102712
72968,102548
73024,102734
72952,102595
73065,102735
72953,102583
73035,102718
73002,102616
73012,102718
72977,102605
73055,102707
72996,102596
73014,102744
72979,102558
73038,102735
72946,102544
73064,102714
72981,102606
73033,102730
73003,102578
73043,102740
72973,102610
73078,102772
73054,102722
72946,102582
72821,102488
72836,102615
73058,102748
72989,102600
73066,102735
72970,102593
73071,102756
72975,102592
73048,102745
72968,102593
73069,102724
72978,102645
73038,102756
72995,102621
73050,102769
72963,102625
73013,102728
72974,102585
73038,102753
72995,102617
73048,102731
72956,102589
73018,102746
72975,102603
73063,102736
73017,102613
73023,102740
72973,102595
73053,102770
72904,102595
72907,102648
72834,102622
72868,102681
72912,102653
73041,102716
73012,102599
73058,102727
72993,102580
73035,102760
72994,102612
73071,102773
72987,102617
73060,102771
72996,102605
73084,102737
73005,102636
73057,102756
72971,102605
73027,102782
73013,102624
73076,102711
73010,102608
73051,102725
72990,102600
73107,102748
73027,102606
73077,102758
72962,102608
73059,102748
73013,102603
73053,102770
73062,102773
72895,102516
72906,102580
72912,102654
72895,102677
72958,102695
72872,102471
73072,102750
73022,102598
73055,102748
72995,102601
73101,102748
73008,102628
73056,102753
72999,102568
73079,102751
72994,102614
73105,102741
73023,102590
73089,102738
73025,102583
73067,102728
73010,102613
73069,102744
73040,102594
73076,102738
73030,102649
73063,102723
73044,102611
73075,102716
73047,102619
73070,102740
72907,102647
72902,102644
72916,102640
72908,102623
72895,102631
72967,102719
72862,102512
73097,102788
73032,102620
73078,102729
73020,102580
73052,102741
73077,102596
73105,102746
73020,102571
73081,102744
73017,102597
73077,102691
73043,102562
73095,102702
73046,102596
73067,102762
73040,102581
73051,102707
73041,102586
73086,102762
73010,102585
73090,102716
73041,102592
73089,102733
73032,102604
73099,102719
73034,102534
72942,102666
72922,102584
72937,102637
72988,102648
73093,102680
73079,102578
73103,102733
73071,102586
73123,102719
73064,102579
73116,102724
73069,102546
73104,102732
73073,102589
73137,102698
73057,102535
73108,102690
73077,102584
73114,102677
73085,102565
73121,102688
73100,102556
73101,102713
73064,102556
73128,102705
73091,102608
73141,102665
73087,102584
73158,102701
73106,102562
73099,102719
73165,102698
73009,102561
72956,102556
72964,102607
72987,102608
73117,102586
73163,102672
73080,102581
73177,102689
73107,102546
73146,102711
73077,102568
73170,102723
73079,102588
73166,102729
73056,102522
73135,102670
73102,102605
73145,102706
73087,102536
73173,102700
73108,102514
73176,102724
73104,102611
73141,102687
73083,102561
73157,102672
73088,102537
73161,102701
73094,102547
73155,102718
73131,102553
73193,102728
73233,102699
73072,102567
72978,102440
73044,102575
73243,102733
73132,102597
73195,102633
73136,102552
73144,102681
73117,102574
73181,102706
73105,102532
73168,102688
73135,102566
73169,102684
73123,102595
73167,102708
73116,102542
73192,102712
73094,102621
73220,102704
73151,102529
73205,102689
73127,102560
73200,102688
73172,102568
73228,102743
73103,102570
73202,102687
73124,102568
73208,102715
73036,102637
73016,102618
73074,102572
73044,102605
73070,102593
73199,102701
73160,102555
73190,102710
73168,102569
73242,102717
73144,102545
73194,102690
73146,102570
73219,102700
73147,102554
73231,102679
73143,102572
73216,102711
73142,102568
73203,102681
73181,102539
73188,102701
73167,102582
73230,102721
73153,102577
73213,102677
73154,102534
73209,102685
73148,102549
73211,102697
73163,102582
73208,102715
73194,102659
72985,102494
73034,102622
73075,102634
73041,102601
73177,102546
73205,102705
73145,102548
73226,102660
73182,102571
73229,102698
73183,102501
73212,102682
73159,102545
73268,102699
73162,102591
73227,102676
73163,102543
73222,102704
73163,102592
73215,102683
73146,102516
73180,102688
73156,102537
73210,102654
73128,102541
73179,102672
73166,102549
73185,102656
73174,102557
73162,102638
73193,102530
73112,102682
73093,102538
73008,102604
73022,102623
72999,102595
73246,102680
73128,102578
73177,102692
73132,102509
73155,102678
73099,102565
73162,102664
73131,102553
73163,102689
73104,102576
73156,102650
73103,102488
73187,102654
73099,102571
73121,102651
73084,102550
73075,102620
73102,102536
73119,102658
73089,102512
73138,102638
73049,102522
73131,102659
73101,102482
73136,102670
73056,102522
73092,102658
72974,102517
72909,102523
72921,102563
72916,102550
73048,102534
73131,102627
73039,102499
73117,102621
73029,102508
73105,102667
73026,102479
73061,102638
73029,102558
73057,102676
73072,102537
73082,102623
73065,102495
73072,102629
73010,102557
73044,102626
73037,102501
73092,102630
73033,102507
73069,102618
73029,102506
73124,102644
73042,102501
73087,102648
73038,102530
73089,102635
73061,102516
73092,102658
73034,102643
72973,102460
72880,102412
72918,102550
72918,102552
72961,102556
72880,102399
73120,102674
73033,102493
73089,102657
73005,102494
73082,102647
73021,102496
73076,102636
73039,102485
73066,102632
73032,102442
73056,102643
73026,102515
73105,102666
73018,102492
73077,102619
73034,102539
73136,102650
73047,102518
73094,102630
73008,102566
73039,102645
73031,102524
73090,102667
73048,102503
73084,102639
72858,102596
72907,102576
72931,102524
72901,102551
72909,102557
73143,102692
73035,102524
73079,102652
73032,102513
73068,102661
73047,102499
73084,102622
73066,102570
73107,102673
73049,102520
73097,102683
73054,102561
73108,102649
73047,102558
73109,102689
73027,102526
73119,102653
73053,102543
73111,102664
73062,102551
73064,102665
73058,102565
73105,102681
73058,102512
73115,102689
73003,102556
73101,102649
72956,102513
72927,102602
72915,102602
72927,102575
73015,102597
73098,102678
73088,102589
73107,102688
73045,102586
73143,102693
73083,102562
73136,102666
73057,102555
73125,102694
73051,102559
73119,102676
73021,102532
73094,102721
73078,102547
73091,102677
73083,102541
73098,102681
73095,102560
73151,102704
73090,102552
73146,102701
73057,102519
73123,102696
73066,102575
73109,102691
73075,102550
73101,102649
73123,102701
72911,102466
72919,102603
72944,102607
72918,102610
73017,102607
72928,102432
73127,102678
73055,102537
73105,102706
73054,102566
73104,102696
73076,102598
73132,102702
73100,102568
73124,102674
73090,102563
73137,102709
73078,102555
73121,102693
73051,102555
73158,102709
73054,102569
73121,102705
73099,102556
73168,102695
73059,102561
73091,102697
73124,102594
73125,102737
73099,102537
73150,102721
72967,102609
72940,102623
72917,102636
73001,102609
72963,102651
73212,102713
73104,102547
73130,102701
73069,102597
73151,102727
73100,102598
73172,102723
73092,102585
73157,102712
73102,102585
73138,102728
73087,102567
73150,102734
73083,102582
73115,102729
73095,102630
73176,102729
73107,102594
73141,102702
73110,102596
73140,102725
73110,102596
73161,102727
73136,102598
73115,102738
73134,102644
73177,102732
73069,102646
72982,102646
72964,102663
72998,102660
73124,102672
73179,102748
73124,102618
73186,102761
73112,102629
73207,102772
73151,102602
73189,102765
73137,102615
73187,102742
73161,102638
73181,102747
73141,102573
73215,102769
73140,102651
73218,102778
73142,102636
73204,102735
73123,102636
73175,102753
73137,102633
73178,102781
73133,102645
73203,102738
73133,102612
73216,102778
73142,102622
73177,102732
73228,102716
73073,102558
73038,102605
73012,102698
73042,102660
73200,102739
73148,102545
73174,102748
73183,102611
73171,102739
73184,102635
73203,102791
73156,102629
73231,102726
73136,102654
73162,102772
73174,102652
73225,102768
73154,102655
73198,102771
73171,102587
73235,102780
73169,102639
73198,102785
73126,102630
73229,102784
73140,102702
73180,102762
73183,102635
73217,102785
73181,102617
73218,102795
73027,102733
73038,102714
73023,102700
72993,102680
73045,102686
73295,102808
73139,102708
73176,102749
73159,102639
73219,102782
73174,102611
73193,102800
73220,102650
73217,102767
73152,102650
73203,102734
73195,102669
73237,102819
73151,102634
73202,102775
73184,102648
73272,102830
73165,102674
73230,102825
73192,102661
73233,102801
73216,102649
73223,102794
73196,102658
73229,102794
73163,102663
73218,102771
73130,102653
73045,102723
73054,102671
73078,102734
73165,102710
73243,102815
73174,102629
73246,102796
73199,102673
73230,102831
73209,102675
73240,102811
73202,102684
73260,102813
73191,102657
73231,102824
73212,102677
73249,102796
73194,102694
73260,102826
73186,102689
73252,102844
73202,102699
73217,102812
73220,102699
73233,102799
73220,102661
73241,102839
73191,102678
73269,102827
73200,102701
73218,102771
73324,102808
73229,102754
73033,102642
73158,102657
73087,102764
73174,102807
73026,102608
73265,102858
73217,102690
73266,102822
73205,102681
73232,102833
73198,102709
73260,102838
73198,102689
73212,102850
73209,102725
73273,102842
73202,102686
73268,102814
73191,102729
73248,102864
73208,102729
73296,102821
73197,102696
73262,102849
73216,102725
73274,102821
73232,102740
73241,102857
73211,102747
73277,102840
73055,102740
73113,102780
73107,102753
73128,102750
73067,102821
73371,102915
73219,102816
73274,102846
73243,102723
73246,102857
73246,102739
73266,102856
73259,102705
73274,102866
73228,102704
73317,102848
73232,102722
73290,102860
73215,102724
73264,102872
73244,102755
73297,102846
73219,102684
73278,102878
73230,102758
73284,102853
73227,102757
73272,102848
73218,102771
73292,102875
73293,102738
73318,102910
73115,102657
73108,102792
73083,102774
73114,102793
73234,102778
73347,102889
73274,102739
73290,102885
73249,102731
73271,102841
73248,102719
73316,102863
73266,102752
73291,102900
73270,102740
73331,102898
73249,102776
73328,102867
73241,102773
73334,102885
73266,102796
73300,102869
73242,102764
73305,102866
73303,102731
73298,102873
73277,102718
73288,102906
73260,102782
73309,102869
73273,102758
73318,102910
73400,102875
73150,102691
73156,102750
73141,102819
73131,102782
73309,102854
73272,102691
73342,102926
73302,102766
73341,102893
73316,102746
73346,102910
73278,102771
73353,102938
73260,102784
73346,102913
73275,102772
73349,102899
73263,102766
73351,102894
73285,102756
73333,102891
73269,102770
73346,102892
73301,102761
73318,102919
73326,102763
73341,102950
73306,102776
73353,102914
73334,102828
73315,102927
73172,102817
73175,102845
73183,102793
73184,102831
73131,102782
73440,102962
73297,102857
73382,102954
73284,102817
73386,102953
73298,102793
73360,102921
73299,102798
73364,102978
73283,102835
73363,102942
73311,102833
73364,102944
73298,102836
73352,102969
73323,102801
73372,102928
73306,102819
73375,102941
73302,102785
73360,102953
73315,102788
73350,102946
73297,102804
73384,102947
73328,102842
73406,102929
73278,102785
73182,102885
73206,102826
73232,102846
73286,102887
73362,102929
73352,102835
73408,102943
73345,102827
73389,102971
73365,102815
73381,102929
73343,102787
73380,102921
73332,102804
73404,102939
73360,102830
73358,102945
73319,102810
73440,102971
73345,102792
73410,102952
73334,102820
73408,102971
73355,102817
73409,102919
73317,102816
73401,102951
73346,102807
73400,102956
73346,102816
73406,102929
73407,102967
73289,102781
73222,102772
73216,102891
73226,102854
73502,102977
73351,102888
73386,102949
73353,102803
73411,102943
73381,102845
73397,102953
73375,102840
73436,102955
73379,102821
73424,102950
73359,102798
73441,102952
73350,102820
73419,102965
73386,102835
73413,102975
73379,102848
73437,102939
73391,102809
73459,102958
73381,102865
73441,102966
73370,102853
73468,102965
73367,102861
73443,102962
73259,102888
73286,102890
73278,102894
73284,102889
73243,102904
73495,103029
73365,102908
73432,102982
73385,102831
73436,102983
73366,102844
73454,102949
73388,102821
73469,102964
73371,102857
73475,103022
73418,102836
73469,102967
73405,102878
73454,102998
73424,102852
73447,103028
73368,102852
73415,102985
73416,102890
73468,102978
73407,102844
73456,103006
73385,102837
73480,102994
73419,102862
73457,103014
73296,102849
73262,102945
73289,102909
73285,102912
73410,102946
73456,103012
73416,102853
73429,102986
73406,102881
73445,102973
73420,102860
73444,102992
73396,102866
73481,103007
73436,102864
73454,102972
73411,102894
73490,103025
73415,102891
73483,103046
73433,102885
73508,103014
73449,102881
73499,103036
73410,102912
73495,103011
73422,102919
73500,103056
73447,102913
73515,103031
73429,102917
73457,103014
73569,103049
73479,103028
73428,102912
73278,102822
73354,102915
73577,103055
73442,102925
73522,103034
73434,102870
73505,103034
73419,102911
73515,103059
73445,102908
73538,103046
73449,102884
73510,103038
73440,102891
73519,103038
73470,102898
73493,103034
73464,102911
73511,103067
73468,102924
73495,103025
73454,102922
73518,103065
73472,102955
73515,103066
73485,102927
73560,103061
73462,102961
73496,103039
73410,102945
73346,102994
73340,102954
73343,102994
73347,102952
73576,103104
73460,103004
73528,103068
73496,102965
73528,103092
73449,102943
73544,103088
73463,102955
73522,103096
73509,102912
73543,103057
73489,102933
73528,103092
73477,102946
73583,103121
73525,102969
73562,103100
73492,102935
73581,103112
73466,102956
73543,103065
73487,102960
73550,103122
73477,103017
73564,103124
73505,103023
73550,103127
73333,102868
73416,103033
73371,103011
73373,102979
73476,103017
73581,103094
73522,103024
73560,103124
73519,103002
73565,103119
73472,102961
73618,103151
73515,103064
73595,103123
73537,102993
73556,103124
73490,103023
73592,103117
73520,103014
73591,103162
73508,103003
73595,103179
73510,103032
73589,103161
73521,103020
73613,103160
73532,103011
73536,103181
73539,103015
73585,103166
73537,103089
73550,103127
73591,103157
73482,102996
73403,102898
73382,103027
73411,103029
73546,103161
73507,102898
73604,103150
73540,103010
73625,103151
73521,103060
73572,103159
73517,103049
73575,103154
73521,103052
73573,103142
73527,103010
73591,103163
73533,103032
73561,103142
73532,103044
73610,103155
73512,102984
73553,103156
73527,103017
73544,103132
73526,103037
73561,103167
73513,103031
73562,103171
73503,103036
73551,103144
73380,103059
73352,103039
73388,103053
73341,103075
73418,103036
73574,103185
73508,102987
73555,103130
73457,102974
73506,103123
73460,102971
73513,103132
73443,102979
73520,103158
73449,103022
73516,103131
73432,103003
73480,103105
73422,102978
73478,103110
73441,102964
73453,103095
73426,102935
73495,103115
73401,102984
73452,103073
73402,102948
73426,103069
73375,102956
73445,103071
73356,102934
73421,103073
73288,102952
73212,103044
73201,102972
73194,102971
73326,103026
73339,103041
73290,102901
73376,103035
73316,102901
73363,103061
73294,102942
73310,103014
73291,102891
73332,103013
73282,102947
73340,103050
73245,102937
73290,102994
73218,102890
73325,103034
73207,102865
73284,103055
73227,102891
73324,103043
73254,102894
73271,103007
73207,102888
73267,102999
73231,102900
73261,103019
73232,102886
73421,103073
73304,103044
73258,102954
73096,102798
73156,102850
73097,102933
73318,103055
73238,102893
73270,103034
73208,102871
73278,102996
73227,102845
73269,103012
73199,102841
73293,103024
73211,102851
73306,103022
73229,102897
73307,103022
73219,102898
73300,103043
73236,102926
73249,103027
73222,102925
73263,103007
73224,102888
73279,103025
73255,102869
73324,103009
73233,102857
73334,103021
73251,102923
73249,103027
73090,102946
73124,102935
73145,102910
73075,102949
73168,102933
73348,103053
73235,102886
73327,103079
73228,102909
73267,103056
73205,102889
73304,103041
73248,102885
73290,103060
73246,102933
73310,103057
73266,102888
73302,103049
73227,102936
73290,103011
73239,102935
73297,103024
73234,102927
73328,103047
73239,102911
73311,103057
73262,102871
73335,103043
73236,102911
73331,103090
73255,102918
73278,103023
73105,102870
73186,102872
73170,102971
73144,102970
73243,102960
73291,103058
73280,102930
73293,103051
73266,102950
73328,103046
73237,102910
73279,103042
73302,102967
73318,103054
73244,102916
73315,103072
73267,102937
73346,103060
73277,102913
73337,103041
73275,102912
73324,103058
73284,102951
73295,103058
73268,102918
73333,103074
73283,102928
73310,103074
73290,102908
73350,103068
73265,102954
73278,103023
73400,103121
73380,103042
73193,102929
73168,102881
73119,102971
73412,103099
73297,102958
73340,103043
73282,102910
73341,103097
73260,102972
73356,103061
73276,102905
73300,103042
73280,102951
73319,103115
73284,102941
73352,103087
73271,102896
73347,103082
73283,102939
73356,103103
73288,102952
73360,103069
73293,102949
73314,103062
73320,103023
73366,103070
73292,102950
73329,103080
73317,102957
73391,103088
73263,102911
73198,102988
73180,102992
73161,103040
73249,103019
73397,103107
73307,102955
73368,103103
73310,102965
73359,103084
73350,102973
73368,103108
73331,102981
73375,103098
73341,102980
73364,103070
73362,102968
73378,103083
73371,103003
73393,103096
73340,103013
73343,103054
73358,103037
73360,103150
73353,103001
73363,103105
73332,102986
73404,103156
73336,103007
73386,103110
73336,103044
73391,103143
73307,103027
73202,103048
73235,103040
73220,103047
73369,103051
73383,103146
73363,103059
73425,103141
73369,103042
73426,103134
73375,103031
73393,103130
73400,103091
73426,103158
73388,103071
73387,103161
73364,103042
73466,103139
73399,103041
73411,103155
73367,103023
73448,103204
73383,103029
73434,103170
73407,103022
73470,103177
73384,103054
73454,103181
73393,103027
73434,103150
73389,103082
73391,103143
73471,103190
73325,103037
73252,102994
73293,103050
73253,103131
73498,103192
73418,103067
73461,103158
73401,103079
73453,103192
73415,103035
73488,103203
73414,103100
73459,103173
73408,103078
73440,103210
73443,103094
73431,103202
73405,103065
73480,103231
73417,103056
73468,103171
73417,103066
73482,103191
73396,103119
73463,103209
73432,103060
73449,103209
73422,103114
73487,103218
73408,103064
73472,103208
73278,103152
73275,103143
73286,103143
73324,103141
73294,103135
73506,103240
73437,103098
73453,103226
73420,103134
73497,103226
73411,103092
73490,103226
73428,103105
73461,103248
73433,103110
73484,103232
73419,103072
73496,103243
73427,103091
73490,103259
73436,103085
73497,103254
73420,103125
73462,103247
73440,103116
73492,103207
73442,103092
73512,103274
73438,103161
73476,103239
73437,103095
73472,103208
73463,103254
73374,103107
73293,103208
73313,103167
73300,103166
73463,103136
73455,103263
73429,103153
73490,103246
73449,103117
73505,103260
73459,103132
73511,103272
73476,103152
73508,103261
73464,103154
73491,103261
73462,103121
73518,103283
73451,103143
73498,103251
73459,103129
73501,103250
73426,103158
73524,103280
73455,103157
73511,103274
73475,103135
73556,103271
73481,103116
73513,103264
73472,103118
73616,103262
73550,103294
73404,103131
73340,103050
73358,103181
73431,103275
73420,102987
73506,103271
73490,103141
73524,103299
73491,103185
73557,103302
73502,103168
73526,103312
73463,103160
73519,103285
73486,103181
73494,103261
73520,103168
73574,103358
73487,103178
73575,103321
73514,103203
73571,103352
73477,103188
73546,103282
73519,103160
73577,103276
73518,103171
73562,103322
73533,103181
73589,103310
73362,103222
73426,103265
73374,103278
73371,103269
73362,103238
73572,103324
73515,103180
73589,103384
73519,103191
73561,103336
73540,103195
73593,103356
73514,103220
73566,103326
73525,103197
73570,103302
73549,103205
73587,103376
73563,103163
73592,103336
73551,103175
73591,103338
73516,103225
73604,103331
73553,103229
73614,103337
73557,103201
73628,103375
73529,103229
73575,103373
73528,103218
73589,103310
73590,103351
73394,103126
73477,103214
73455,103299
73434,103294
73571,103199
73628,103368
73572,103223
73608,103369
73585,103198
73607,103358
73589,103261
73625,103370
73580,103249
73626,103356
73584,103270
73640,103421
73614,103270
73633,103361
73596,103296
73611,103382
73564,103276
73648,103389
73574,103248
73656,103387
73557,103256
73657,103410
73612,103259
73646,103397
73576,103259
73611,103380
73608,103317
73701,103393
73597,103302
73483,103181
73524,103259
73477,103364
73662,103398
73643,103250
73647,103396
73618,103306
73677,103420
73605,103251
73669,103423
73626,103278
73686,103406
73627,103259
73676,103454
73641,103278
73614,103404
73635,103316
73679,103400
73608,103277
73701,103426
73638,103251
73668,103408
73615,103262
73711,103452
73640,103301
73702,103429
73628,103293
73643,103437
73674,103280
73702,103437
73556,103343
73516,103354
73483,103339
73502,103351
73523,103334
73723,103407
73633,103300
73722,103425
73674,103305
73701,103458
73684,103309
73737,103508
73666,103288
73730,103468
73666,103297
73723,103441
73675,103298
73703,103456
73692,103306
73737,103466
73656,103294
73745,103474
73693,103340
73717,103448
73674,103338
73761,103439
73679,103321
73703,103460
73672,103293
